Chr	GeneID	Start	Stop	CodingLength	S13_GeneCount	S13_RPKM
chr1	A330023F24Rik	195017399	195037908	5195	108	2.26530721389942
chr1	A530032D15Rik	85088139	85109853	1760	2	0.123824400002183
chr1	A630001G21Rik	85717083	85736606	1936	1	0.0562838181828106
chr1	A630095N17Rik	75220095	75232093	767	3	0.426201324648975
chr1	A730008H23Rik	88264828	88277557	2217	0	0
chr1	A830018L16Rik	11414105	11975902	8293	2	0.0262789031718127
chr1	AA619741	34633535	34636210	2676	0	0
chr1	AA986860	130731976	130744622	2909	40	1.49832206259087
chr1	AI597479	43098710	43115946	3457	176	5.54756235821179
chr1	AI607873	173723428	173741809	3483	40	1.25139789838554
chr1	Aamp	74279840	74284738	1820	978	58.553973416417
chr1	Abca12	71243090	71414910	8323	0	0
chr1	Abcb6	75171641	75180283	2933	115	4.27242730317796
chr1	Abi2	60409619	60481163	5974	1186	21.6325828246198
chr1	Abl2	156558787	156649619	10714	463	4.70888683375859
chr1	Acadl	66830839	66863309	1948	460	25.7310662838212
chr1	Acbd3	180726043	180754204	3471	554	17.3917808957258
chr1	Acbd6	155558120	155687233	1942	175	9.81923666340691
chr1	Ackr1	173331886	173333503	1158	71	6.6809572643665
chr1	Ackr3	90203980	90215722	2319	296	13.9084862926126
chr1	Acmsd	127729413	127767564	2303	7	0.331202042559031
chr1	Acsl3	78657825	78707743	3950	1634	45.0758433547188
chr1	Actr1b	36699202	36709925	2077	794	41.6555535722318
chr1	Actr3	125392905	125435727	2746	1483	58.8477039252911
chr1	Adam23	63445904	63596515	6877	49	0.776400774770124
chr1	Adamts4	171250422	171259922	3673	1458	43.2539227276889
chr1	Adck3	180165238	180196020	4076	68	1.81787342888387
chr1	Adcy10	165485183	165576773	5209	0	0
chr1	Adhfe1	9548046	9577968	3139	80	2.77707478819806
chr1	Adipor1	134415467	134432341	2024	2191	117.956200175993
chr1	Adora1	134199215	134235457	5819	696	13.0331617998517
chr1	Adss	177763178	177796509	2553	737	31.4561507502609
chr1	Aff3	38175991	38664955	7349	58	0.859980592748869
chr1	Agap1	89454811	89895282	9581	529	6.01635890710953
chr1	Agfg1	82839483	82896275	3137	1535	53.3190945243702
chr1	Agxt	93135240	93145421	1553	0	0
chr1	Ahctf1	179744904	179804015	8831	800	9.87117853035183
chr1	Aida	183297060	183324501	3293	832	27.5309057715149
chr1	Aim2	173420604	173466036	2537	16	0.687208337418502
chr1	Akp3	87125008	87127912	1680	0	0
chr1	Akr1cl	65013086	65032748	1353	0	0
chr1	Akt3	177022115	177248767	4735	992	22.8286691078999
chr1	Aldh9a1	167349991	167368530	2833	530	20.385351274627
chr1	Alpi	87098002	87101606	2337	0	0
chr1	Alppl2	87086691	87089928	2112	0	0
chr1	Als2	59162756	59237231	7024	448	6.9499617677763
chr1	Als2cr11	59050506	59094900	2131	2	0.102266984516116
chr1	Als2cr12	58658120	58695989	1576	2	0.138281055840002
chr1	Alyref2	171503478	171504750	1273	19	1.62635032838688
chr1	Amer3	34579693	34590944	4356	2	0.0500300606069427
chr1	Angel2	190925108	190946491	3349	411	13.3725915177037
chr1	Angptl1	156839023	156861079	2191	1	0.0497332140583849
chr1	Ankar	72642980	72700564	4573	1	0.0238280061233154
chr1	Ankmy1	92870129	92902906	3243	7	0.235201450512935
chr1	Ankrd23	36530534	36535729	1954	47	2.6209709232806
chr1	Ankrd39	36538173	36547201	1786	42	2.56245790821987
chr1	Ankrd44	54645340	54926387	6140	407	7.22295555452475
chr1	Ankrd45	161142712	161170507	3723	9	0.26341371152761
chr1	Ankzf1	75192160	75199385	3050	119	4.25143972728808
chr1	Ano7	93373896	93404304	4019	4	0.108450332920549
chr1	Aox1	58029969	58106410	4382	286	7.11184961034904
chr1	Aox2	58278326	58379264	4776	6	0.136891296484826
chr1	Aox3	58113136	58200452	4360	2	0.0499841614687712
chr1	Aox4	58210397	58268596	4972	14	0.306821522129304
chr1	Ap1s3	79606876	79671972	2876	181	6.85770181931424
chr1	Apcs	172893961	172895054	984	0	0
chr1	Apoa2	171225054	171226379	521	5	1.04573389637161
chr1	Apobec4	152750551	152757544	1566	0	0
chr1	Apol7d	71653335	71662843	1193	0	0
chr1	Aqp12	93006334	93012269	1088	0	0
chr1	Arfgef1	10137507	10232670	7042	932	14.4214455986638
chr1	Arhgap30	171388960	171410239	4487	37	0.898534090499462
chr1	Arhgef4	34801722	34812754	2714	169	6.78524862502752
chr1	Arid5a	36307733	36324029	5794	173	3.25354274358515
chr1	Arl4c	88698226	88702191	3966	511	14.039676296768
chr1	Arl8a	135146834	135156268	1702	720	46.0958518457011
chr1	Armc9	86154780	86278284	5256	148	3.06828193612716
chr1	Arpc2	74236550	74268213	1597	1520	103.711657760125
chr1	Arpc5	152766542	152775580	1897	1003	57.6132674844107
chr1	Asb1	91540565	91559590	6072	188	3.37376626092905
chr1	Asb18	89952678	90014577	1404	0	0
chr1	Ascl5	136050804	136051370	567	0	0
chr1	Asic4	75450510	75474340	2650	55	2.26154753211535
chr1	Asnsd1	53344617	53352752	2442	338	15.082035027293
chr1	Aspm	139454773	139494088	9866	306	3.37963049184958
chr1	Astn1	158362304	158691786	7224	45	0.678771627918945
chr1	Atf3	191170297	191183333	1976	160	8.82311514185597
chr1	Atf6	170704457	170867771	7463	948	13.8415204954873
chr1	Atg16l1	87756011	87792428	3180	240	8.22380920769217
chr1	Atg4b	93755033	93789529	2964	341	12.536176097387
chr1	Atg9a	75180861	75192010	4107	510	13.5311396934453
chr1	Atic	71557156	71579403	2611	573	23.9131426492152
chr1	Atp1a2	172271709	172298064	6227	19802	346.512650808101
chr1	Atp1a4	172223508	172258424	3485	4	0.125067973603353
chr1	Atp1b1	164437099	164458355	2590	1078	45.3531964548537
chr1	Atp2b4	133702674	133753747	8292	856	11.2487269698076
chr1	Atp6v1g3	138273738	138289462	1887	0	0
chr1	Atp6v1h	5083173	5162549	1976	444	24.4841445186503
chr1	Avpr1b	131599114	131612000	4148	0	0
chr1	B230216N24Rik	98031123	98047793	1178	1	0.0925004006807481
chr1	B3galt2	143640697	143649937	4578	59	1.40431691745595
chr1	B3gat2	23761926	23847858	4355	3	0.0750623228486254
chr1	B3gnt7	86303221	86307305	2595	36	1.51165972719428
chr1	B4galt3	171270328	171276895	1998	329	17.9427629072233
chr1	BC003331	150361311	150393055	3242	450	15.1247570638077
chr1	BC026585	157458582	157488733	1289	126	10.6513960219101
chr1	BC055324	163954008	163994781	2910	66	2.47138183921883
chr1	BC055402	57200645	57214996	3304	2	0.0659597288147223
chr1	BC094916	173521311	173535957	1294	0	0
chr1	Bag2	33745484	33757750	1815	57	3.42205614551488
chr1	Bai3	25067476	25829707	5522	20	0.394659442238034
chr1	Bard1	71027535	71102972	5448	165	3.30016572693044
chr1	Batf3	191098414	191108943	712	4	0.612165573044502
chr1	Bcl2	106538178	106714290	7738	255	3.59087559582449
chr1	Bcs1l	74588361	74592443	1829	134	7.98325491976897
chr1	Becn2	175920329	175922225	1789	0	0
chr1	Bend6	33852052	33907621	2292	76	3.6131657382836
chr1	Bivm	44119968	44144771	3571	151	4.60761306980961
chr1	Blzf1	164289800	164307484	4035	209	5.64406038374264
chr1	Bmpr2	59764279	59878081	11087	2304	22.6442182278729
chr1	Bok	93685694	93695762	1432	26	1.97842337433656
chr1	Boll	55300069	55363469	1258	0	0
chr1	Bpnt1	185332159	185357769	2182	432	21.5733656759074
chr1	Brinp2	158245269	158356260	4101	9	0.239134174108094
chr1	Brinp3	146495666	146902472	3172	7	0.240466047923534
chr1	Brox	183276342	183297008	3456	661	20.8409076948119
chr1	Btg2	134074865	134079155	3083	646	22.8322072375093
chr1	Bzw1	58393136	58406548	2833	1900	73.0795611731911
chr1	C030007H22Rik	89360344	89406133	589	0	0
chr1	C130026I21Rik	85246344	85270566	1971	1	0.0552843592094984
chr1	C130036L24Rik	86359574	86367964	1266	1	0.0860706729872996
chr1	C130074G19Rik	184871926	184883036	2853	8	0.305546363832937
chr1	C1ql2	120340582	120343174	2000	33	1.7979302880317
chr1	C230024C17Rik	153721240	153737829	3337	0	0
chr1	C4bp	130635921	130661618	1883	0	0
chr1	C4bp-ps1	130670202	130681571	754	1	0.144516541116606
chr1	C730036E19Rik	151138034	151144095	2640	0	0
chr1	Cab39	85793447	85851577	3800	774	22.1945461393387
chr1	Cacna1e	154392519	154725920	12697	40	0.343279426642266
chr1	Cacna1s	136052901	136119822	6260	28	0.487385497772172
chr1	Cacybp	160202367	160212892	2115	730	37.6098319439255
chr1	Cadm3	173334254	173367695	4159	280	7.33597791789804
chr1	Camk1g	193346346	193370282	2453	4	0.177685237671294
chr1	Camsap2	136268123	136346104	7823	1005	13.9985043285096
chr1	Capn10	92934408	92947948	2877	133	5.03733325556327
chr1	Capn2	182467259	182517483	3185	2481	84.8801683003977
chr1	Capn8	182565007	182632352	3705	0	0
chr1	Carf	60098247	60153953	5789	93	1.75052494319894
chr1	Casp8	58795374	58847503	2893	208	7.83436507998605
chr1	Casq1	172209894	172219895	1874	272	15.8156928412607
chr1	Catip	74362108	74369321	2101	9	0.466772607338073
chr1	Ccdc108	74902080	74935599	5718	0	0
chr1	Ccdc115	34436670	34439672	1705	115	7.34957729045217
chr1	Ccdc121	181509633	181511451	1819	0	0
chr1	Ccdc150	54250683	54368727	3807	13	0.372091183615702
chr1	Ccdc181	164275598	164287847	1896	149	8.56321483559403
chr1	Ccdc185	182747126	182749180	2055	0	0
chr1	Ccdc19	172521130	172545870	1822	1	0.0598054182227888
chr1	Ccdc93	121431067	121506460	7256	306	4.59529140471167
chr1	Ccl20	83116766	83119167	802	1	0.135867172072221
chr1	Ccnt2	127774164	127804837	3514	321	9.95387493244642
chr1	Ccnyl1	64691345	64725642	2925	503	18.7383358690483
chr1	Cd244	171559193	171585316	3758	6	0.173973611498544
chr1	Cd247	165788681	165871153	4604	49	1.15971071418205
chr1	Cd28	60746388	60773359	4317	3	0.0757230521208626
chr1	Cd34	194938821	194961292	2621	20	0.831480137366816
chr1	Cd46	195041900	195092248	1213	14	1.25763941304773
chr1	Cd48	171682055	171705257	1142	6	0.572498101586276
chr1	Cd55	130439030	130462740	2526	28	1.20785162947498
chr1	Cd84	171839697	171890718	6253	89	1.55092387784599
chr1	Cdc42bpa	179961089	180165602	8656	4133	52.0279916571096
chr1	Cdc73	143607499	143702684	2678	305	12.4101825842367
chr1	Cdh19	110889195	110977372	3054	24	0.85631019254948
chr1	Cdh20	104768819	104995481	3722	208	6.08941917689404
chr1	Cdh7	109983737	110139001	3353	1	0.0324979039671701
chr1	Cdk15	59256907	59352369	1477	46	3.39364367778496
chr1	Cdk18	132113547	132139685	3046	46	1.64557180304937
chr1	Cdk5r2	74855029	74857732	2704	140	5.64170343205214
chr1	Celrr	121087405	121120975	1580	7	0.482758420261677
chr1	Cenpf	189640614	189688086	11122	846	8.2885083000922
chr1	Cenpl	161070892	161086343	4327	58	1.46059564966754
chr1	Cep170	176733653	176807124	6930	459	7.21719360012725
chr1	Cep350	155844964	155973255	13307	1112	9.10570413061821
chr1	Cfc1	34535648	34544311	1038	0	0
chr1	Cfh	140085855	140183411	4365	269	6.71516883585723
chr1	Cfhr1	139547064	139560222	1732	1	0.0629130900703933
chr1	Cfhr2	139810292	139858699	1602	0	0
chr1	Cflar	58711508	58759203	8218	784	10.3953431552088
chr1	Chil1	134182404	134190031	1689	15218	981.78599936367
chr1	Chit1	134111242	134151540	1851	0	0
chr1	Chml	175682238	175688353	6116	227	4.04433651805692
chr1	Chpf	75474569	75479471	3235	674	22.7025434711885
chr1	Chrnd	87190597	87200070	2965	0	0
chr1	Chrng	87205811	87211835	1921	0	0
chr1	Chst10	38863873	38898160	3119	139	4.85610792185542
chr1	Clasp1	118389058	118609462	7899	1333	18.388526924745
chr1	Clk1	58411988	58424088	3088	988	34.8633051612365
chr1	Cnga3	37218278	37263384	3832	9	0.255920993741464
chr1	Cnih3	181352628	181460641	2727	2	0.0799160044018491
chr1	Cnih4	181150931	181168994	3268	351	11.7034518582235
chr1	Cnnm3	36511876	36528237	5283	304	6.27020698250692
chr1	Cnnm4	36471597	36508776	4582	352	8.37098344493153
chr1	Cnot11	39535802	39546877	3166	344	11.8395838182757
chr1	Cnppd1	75135215	75142368	2738	250	9.94936742165096
chr1	Cnst	179546529	179627473	4545	293	7.02461678692254
chr1	Cntn2	132509425	132542940	9535	29	0.331410454961271
chr1	Cntnap5a	115685137	116580674	3915	5	0.139164076630806
chr1	Cntnap5b	99772765	100485942	5120	6	0.127693912502252
chr1	Coa5	37417085	37430103	3862	1051	29.6537315054426
chr1	Col19a1	24257683	24587437	10542	5	0.0516815936264093
chr1	Col3a1	45311538	45349706	5564	194	3.7992993472992
chr1	Col4a3	82586921	82722059	8609	13057	165.264510155545
chr1	Col4a4	82450723	82586849	7808	4624	64.5307815749083
chr1	Col5a2	45374331	45503282	6615	54	0.889514057158541
chr1	Col6a3	90766860	90843971	10841	2206	22.1730311997268
chr1	Col9a1	24177610	24252738	4143	605	15.9121676469134
chr1	Colgalt2	152399867	152510695	4056	363	9.7520873611187
chr1	Copa	172082529	172122332	4629	3487	82.083085087643
chr1	Cops5	10024600	10038159	1739	527	33.021738783791
chr1	Cops7b	86587100	86606500	2231	115	5.61677690731553
chr1	Cops8	90603425	90613341	1843	517	30.5670911692856
chr1	Coq10b	55052770	55072702	1733	251	15.7820735559621
chr1	Cox20	178319153	178322693	448	299	72.7247235012823
chr1	Cox5b	36691487	36693388	569	375	71.8137996497724
chr1	Cpa6	10324719	10719945	1940	15	0.84251653609733
chr1	Cps1	67123027	67231267	5562	0	0
chr1	Cr1l	195103788	195131570	1662	400	26.2251436827729
chr1	Cr2	195136811	195176715	6207	6	0.105331534076289
chr1	Crb1	139198254	139377076	4702	156	3.61518792690339
chr1	Creb1	64532804	64604548	8421	726	9.39424446899357
chr1	Creg1	165763780	165775304	2125	1032	52.9187609910507
chr1	Creg2	39618406	39651182	5799	56	1.05226184378472
chr1	Crisp4	18115191	18137051	1192	0	0
chr1	Crispld1	17727417	17766207	4006	5	0.136002835748778
chr1	Crp	172698056	172699966	1698	1	0.064172833923393
chr1	Cryba2	74889934	74893143	720	26520	4013.56155207077
chr1	Cryga	65100389	65103363	615	2	0.354359258542833
chr1	Crygb	65080222	65082290	633	292	50.265273024583
chr1	Crygc	65071525	65073532	629	533	92.3348117281781
chr1	Crygd	65061838	65063440	635	147	25.2250777705235
chr1	Cryge	65048557	65051163	642	5	0.848640747678515
chr1	Crygf	65926522	65928304	622	0	0
chr1	Cspp1	10038218	10136768	4354	172	4.3045615949312
chr1	Csrp1	135729197	135752229	1770	440	27.0874619665793
chr1	Ctdsp1	74391609	74397285	2776	1155	45.3368588480616
chr1	Ctla4	60909025	60915832	1933	0	0
chr1	Ctse	131638314	131675507	2120	4	0.205595230192304
chr1	Cul3	80266818	80340430	2764	1239	48.8452314798772
chr1	Cxcr1	74191786	74194631	1124	3	0.290833110325413
chr1	Cxcr2	74153994	74161246	3043	112	4.01055960046506
chr1	Cxcr4	128588199	128592299	1814	74	4.44511848298907
chr1	Cyb5r1	134405990	134411738	1626	329	22.0477492550013
chr1	Cyp20a1	60343372	60387387	1501	241	17.4954555312878
chr1	Cyp27a1	74713574	74737890	1890	17	0.980112711128393
chr1	D030040B21Rik	16657552	16662278	2788	4	0.156334967004191
chr1	D1Ertd622e	97643902	97662018	2738	175	6.96455719515567
chr1	D1Pas1	186967416	186970627	3212	0	0
chr1	D2hgdh	93825240	93852174	3058	193	6.87715372673996
chr1	D530049I02Rik	73398968	73430779	551	0	0
chr1	D630023F18Rik	65105285	65123214	2667	8	0.326855559060881
chr1	D830032E09Rik	107917259	107950947	2219	0	0
chr1	Daf2	130388528	130422999	1324	0	0
chr1	Dars	128363707	128417416	2509	586	25.4498870438923
chr1	Dars2	161040613	161070632	3581	116	3.52973883055651
chr1	Daw1	83159762	83210572	1668	0	0
chr1	Dbi	120113280	120121096	745	3574	522.74174085217
chr1	Dcaf6	165329501	165460463	3305	430	14.1770508202197
chr1	Dcaf8	172148015	172196393	3743	1089	31.7027515388972
chr1	Ddr2	169972307	170088944	8290	2788	36.6460477613217
chr1	Ddx18	121553835	121567980	2249	263	12.7425162901313
chr1	Ddx59	136415271	136440220	2228	97	4.74400843096336
chr1	Dedd	171329145	171342501	2733	267	10.6453644436564
chr1	Defb18	18236473	18237443	258	0	0
chr1	Defb41	18250978	18265138	469	0	0
chr1	Defb44-ps	18210053	18223564	222	0	0
chr1	Degs1	182275770	182282759	2005	1117	60.7054524818684
chr1	Dennd1b	138963709	139176042	8313	372	4.87611639416753
chr1	Des	75360292	75368579	3065	9	0.319963865584761
chr1	Desi2	178187417	178252597	4213	251	6.49189021421368
chr1	Dgkd	87853287	87944489	5694	447	8.55419142691584
chr1	Dhx9	153455758	153487660	4613	2295	54.2110900161304
chr1	Diexf	193104403	193130251	5548	91	1.78728513918076
chr1	Dis3l2	86703804	87050097	3171	224	7.69734018556618
chr1	Disp1	183086264	183221529	5208	221	4.62391883879121
chr1	Dnah7a	53397002	53706784	12272	1	0.00887919426352031
chr1	Dnah7b	46066738	46373550	12318	90	0.79614324404716
chr1	Dnajb2	75236423	75245692	3203	666	22.6571977375209
chr1	Dnajb3	88204732	88205748	1017	9	0.964296212406383
chr1	Dner	84369839	84696221	3632	441	13.2306644143302
chr1	Dnm3	161987302	162478034	7523	209	3.02722100869355
chr1	Dnm3os	162217623	162225550	7928	3	0.0412331503539056
chr1	Dnpep	75308565	75317637	1946	278	15.5664960002745
chr1	Dock10	80501068	80758553	7552	22	0.317431194920851
chr1	Dpp10	123332138	124045559	4630	9	0.211811932617126
chr1	Dpt	164796732	164824266	1636	2	0.133209623474231
chr1	Dsel	111858702	111864918	5763	184	3.47902947221126
chr1	Dst	33908225	34308662	30001	8376	30.4221457114127
chr1	Dstyk	132417453	132466959	6385	604	10.3077752684668
chr1	Dtl	191537365	191575534	4202	187	4.8492487540122
chr1	Dtymk	93792576	93801934	1310	216	17.966825917874
chr1	Dusp10	184034461	184075636	2712	94	3.776826831925
chr1	Dusp12	170874188	170885540	1374	77	6.10650752849195
chr1	Dusp23	172630769	172632974	1417	31	2.38386000851063
chr1	Dusp27	166098148	166127898	4025	3	0.0812165008709972
chr1	Dusp28	92906989	92908620	1491	107	7.81978907056041
chr1	Dyrk3	131128441	131138234	2072	69	3.62867643249641
chr1	Dytn	63622851	63686927	2427	1	0.044897186650977
chr1	E330020D12Rik	153404186	153414233	2827	23	0.886524887175164
chr1	Ecel1	87147655	87156356	2985	13	0.474556494480729
chr1	Edem3	151755374	151822328	6604	1084	17.8859133328411
chr1	Eef1b2	63176831	63180486	1933	1178	66.4052384988429
chr1	Efcab2	178405881	178483249	2538	65	2.79068387711776
chr1	Efhc1	20951626	20990841	2208	38	1.87531156525046
chr1	Efhd1	87264364	87310791	1805	61	3.68248963552199
chr1	Eif2d	131153207	131173471	2290	288	13.7039545574469
chr1	Eif4e2	87213914	87240488	4928	495	10.945192500193
chr1	Eif5b	37998010	38055579	7797	1693	23.6601954725218
chr1	Elf3	135253574	135258472	2000	40	2.17930944003843
chr1	Elk4	132007605	132025684	3671	242	7.18323187808906
chr1	En1	120602487	120607991	2554	0	0
chr1	Enah	181896386	182019980	12347	776	6.84840092925333
chr1	Epb4	119545033	119649000	7746	332	4.67035072355253
chr1	Epha4	77367185	77515088	6328	173	2.97898651332686
chr1	Ephx1	180989556	181017495	1665	1378	90.1828350862748
chr1	Eprs	185363095	185428355	4850	1755	39.429773889355
chr1	Erbb4	68039966	69108059	4257	200	5.11935503884996
chr1	Ercc5	44147744	44181260	4010	175	4.75535102252774
chr1	Espnl	91322075	91348303	5442	6	0.120138337378083
chr1	Esrrg	187609006	188214884	5580	127	2.48003852047384
chr1	Etnk2	133363572	133380319	2280	8	0.382334989480426
chr1	Exo1	175880778	175911396	5506	96	1.89987019836259
chr1	Eya1	14168958	14310199	4345	308	7.72413472418683
chr1	F11r	171437561	171464593	2482	490	21.5121197747548
chr1	F13b	139501707	139523756	2378	0	0
chr1	F5	164151859	164220274	7406	1902	27.9843812783762
chr1	Faim3	130865777	130880790	1491	0	0
chr1	Fam117b	59913006	59985348	5534	265	5.21789846051846
chr1	Fam124b	80198699	80213944	2862	0	0
chr1	Fam126b	58522806	58586333	8695	254	3.18312017118896
chr1	Fam129a	151571373	151719347	3939	1657	45.8379759094145
chr1	Fam132b	91366430	91374217	2815	13	0.503215323632319
chr1	Fam134a	75142786	75147909	2557	990	42.1884306929613
chr1	Fam135a	24010758	24100341	6467	641	10.8005052656922
chr1	Fam150a	6359331	6394731	858	0	0
chr1	Fam163a	156075956	156205026	3892	12	0.335967539574269
chr1	Fam168b	34813218	34843050	5080	1180	25.310877354777
chr1	Fam174a	95313628	95335284	2107	154	7.96425376758229
chr1	Fam178b	36562696	36683183	2569	3	0.127246561310146
chr1	Fam20b	156678571	156718910	4238	1623	41.7298162008302
chr1	Fam71a	191162584	191164817	2234	0	0
chr1	Fam72a	131527989	131539872	2105	15	0.776476047519629
chr1	Fam78b	167001417	167091302	4986	260	5.68211446460079
chr1	Farp2	93512104	93621976	3912	133	3.70460321478925
chr1	Farsb	78417958	78488897	2539	394	16.9091752535475
chr1	Fasl	161780692	161788495	1934	0	0
chr1	Fastkd2	63730625	63753385	3205	120	4.07983046497053
chr1	Fbxo28	182313102	182341606	4913	268	5.94397445481679
chr1	Fbxo36	84839841	84900486	900	39	4.72183712008326
