Chr	GeneID	Start	Stop	CodingLength	S1_GeneCount	S1_RPKM
chr1	Bpnt1	185332159	185357769	2182	467	19.7028670230697
chr1	Brinp2	158245269	158356260	4101	24	0.538751837445046
chr1	Brinp3	146495666	146902472	3172	2	0.0580449055633179
chr1	Brox	183276342	183297008	3456	764	20.3510544706871
chr1	Btg2	134074865	134079155	3083	613	18.3043470635608
chr1	Bzw1	58393136	58406548	2833	1670	54.2671718224903
chr1	C030007H22Rik	89360344	89406133	589	0	0
chr1	C130026I21Rik	85246344	85270566	1971	0	0
chr1	C130036L24Rik	86359574	86367964	1266	2	0.145433207303985
chr1	C130074G19Rik	184871926	184883036	2853	4	0.129070059899646
chr1	C1ql2	120340582	120343174	2000	27	1.2427994730162
chr1	C230024C17Rik	153721240	153737829	3337	1	0.027587419905131
chr1	C4bp	130635921	130661618	1883	0	0
chr1	C4bp-ps1	130670202	130681571	754	4	0.488377826118951
chr1	C730036E19Rik	151138034	151144095	2640	0	0
chr1	Cab39	85793447	85851577	3800	1018	24.6621805756431
chr1	Cacna1e	154392519	154725920	12697	34	0.246515987051772
chr1	Cacna1s	136052901	136119822	6260	24	0.352942697342194
chr1	Cacybp	160202367	160212892	2115	947	41.2198967146954
chr1	Cadm3	173334254	173367695	4159	374	8.27846798835295
chr1	Camk1g	193346346	193370282	2453	22	0.825643230703338
chr1	Camsap2	136268123	136346104	7823	1299	15.2863258430558
chr1	Capn10	92934408	92947948	2877	143	4.57576242334007
chr1	Capn2	182467259	182517483	3185	1774	51.2756849847256
chr1	Capn8	182565007	182632352	3705	3	0.0745418787234188
chr1	Carf	60098247	60153953	5789	121	1.92419513681708
chr1	Casp8	58795374	58847503	2893	57	1.81381802721572
chr1	Casq1	172209894	172219895	1874	378	18.5690422862613
chr1	Catip	74362108	74369321	2101	2	0.0876337174901687
chr1	Ccdc108	74902080	74935599	5718	0	0
chr1	Ccdc115	34436670	34439672	1705	109	5.88531085299297
chr1	Ccdc121	181509633	181511451	1819	0	0
chr1	Ccdc150	54250683	54368727	3807	4	0.0967262623834223
chr1	Ccdc181	164275598	164287847	1896	202	9.80799709131397
chr1	Ccdc185	182747126	182749180	2055	0	0
chr1	Ccdc19	172521130	172545870	1822	0	0
chr1	Ccdc93	121431067	121506460	7256	295	3.74276046939217
chr1	Ccl20	83116766	83119167	802	0	0
chr1	Ccnt2	127774164	127804837	3514	413	10.8197091497648
chr1	Ccnyl1	64691345	64725642	2925	237	7.45915733092344
chr1	Cd244	171559193	171585316	3758	0	0
chr1	Cd247	165788681	165871153	4604	20	0.39990973163954
chr1	Cd28	60746388	60773359	4317	1	0.0213248135796669
chr1	Cd34	194938821	194961292	2621	3	0.105371102888312
chr1	Cd46	195041900	195092248	1213	1	0.0758938336549235
chr1	Cd48	171682055	171705257	1142	17	1.37040870735392
chr1	Cd55	130439030	130462740	2526	46	1.67645452505044
chr1	Cd84	171839697	171890718	6253	63	0.92751173421967
chr1	Cdc42bpa	179961089	180165602	8656	7607	80.9027828372889
chr1	Cdc73	143607499	143702684	2678	352	12.1003904102482
chr1	Cdh19	110889195	110977372	3054	46	1.38661562877453
chr1	Cdh20	104768819	104995481	3722	227	5.61457361384117
chr1	Cdh7	109983737	110139001	3353	8	0.219646215862624
chr1	Cdk15	59256907	59352369	1477	12	0.74794220899192
chr1	Cdk18	132113547	132139685	3046	57	1.72271029308439
chr1	Cdk5r2	74855029	74857732	2704	108	3.67692151779941
chr1	Celrr	121087405	121120975	1580	0	0
chr1	Cenpf	189640614	189688086	11122	173	1.43195873931416
chr1	Cenpl	161070892	161086343	4327	43	0.914847809014827
chr1	Cep170	176733653	176807124	6930	344	4.56975061426511
chr1	Cep350	155844964	155973255	13307	1642	11.3595280383903
chr1	Cfc1	34535648	34544311	1038	0	0
chr1	Cfh	140085855	140183411	4365	125	2.63628923892962
chr1	Cfhr1	139547064	139560222	1732	0	0
chr1	Cfhr2	139810292	139858699	1602	0	0
chr1	Cflar	58711508	58759203	8218	773	8.65925739020508
chr1	Chil1	134182404	134190031	1689	889	48.4550898630091
chr1	Chit1	134111242	134151540	1851	2	0.0994697139096944
chr1	Chml	175682238	175688353	6116	244	3.67273540459696
chr1	Chpf	75474569	75479471	3235	352	10.0169537924713
chr1	Chrnd	87190597	87200070	2965	0	0
chr1	Chrng	87205811	87211835	1921	22	1.05429611916465
chr1	Chst10	38863873	38898160	3119	217	6.40488964042405
chr1	Clasp1	118389058	118609462	7899	1584	18.4607931173441
chr1	Clk1	58411988	58424088	3088	969	28.8877540144094
chr1	Cnga3	37218278	37263384	3832	7	0.168166634019821
chr1	Cnih3	181352628	181460641	2727	18	0.60765161863645
chr1	Cnih4	181150931	181168994	3268	253	7.12698369538734
chr1	Cnnm3	36511876	36528237	5283	400	6.9702229962841
chr1	Cnnm4	36471597	36508776	4582	181	3.63656020524649
chr1	Cnot11	39535802	39546877	3166	351	10.2061864492802
chr1	Cnppd1	75135215	75142368	2738	260	8.74192741347326
chr1	Cnst	179546529	179627473	4545	358	7.25130931572831
chr1	Cntn2	132509425	132542940	9535	38	0.366885198583119
chr1	Cntnap5a	115685137	116580674	3915	15	0.352717318863687
chr1	Cntnap5b	99772765	100485942	5120	3	0.0539409493496614
chr1	Coa5	37417085	37430103	3862	1500	35.7557820650268
chr1	Col19a1	24257683	24587437	10542	29	0.253245815450507
chr1	Col3a1	45311538	45349706	5564	2	0.0330910209286205
chr1	Col4a3	82586921	82722059	8609	16384	175.20017007092
chr1	Col4a4	82450723	82586849	7808	8694	102.505489321521
chr1	Col5a2	45374331	45503282	6615	11	0.153084115261927
chr1	Col6a3	90766860	90843971	10841	1303	11.064769297216
chr1	Col9a1	24177610	24252738	4143	2193	48.7293917330352
chr1	Colgalt2	152399867	152510695	4056	980	22.2431054780458
chr1	Copa	172082529	172122332	4629	3178	63.2024631389146
chr1	Cops5	10024600	10038159	1739	502	26.5748870340184
chr1	Cops7b	86587100	86606500	2231	86	3.54867455814178
chr1	Cops8	90603425	90613341	1843	538	26.8734999892573
chr1	Coq10b	55052770	55072702	1733	174	9.24310693530033
chr1	Cox20	178319153	178322693	448	217	44.5911847957201
chr1	Cox5b	36691487	36693388	569	397	64.231125533741
chr1	Cpa6	10324719	10719945	1940	3	0.142359618902199
chr1	Cps1	67123027	67231267	5562	0	0
chr1	Cr1l	195103788	195131570	1662	316	17.5034377801453
chr1	Cr2	195136811	195176715	6207	5	0.0741575803314179
chr1	Crb1	139198254	139377076	4702	292	5.7169911325477
chr1	Creb1	64532804	64604548	8421	668	7.3026432857435
chr1	Creg1	165763780	165775304	2125	894	38.7298554728186
chr1	Creg2	39618406	39651182	5799	116	1.84150190479686
chr1	Crisp4	18115191	18137051	1192	0	0
chr1	Crispld1	17727417	17766207	4006	28	0.643449367512686
chr1	Crp	172698056	172699966	1698	1	0.0542162663271038
chr1	Cryba2	74889934	74893143	720	59107	7557.42268020252
chr1	Cryga	65100389	65103363	615	64	9.58014649479516
chr1	Crygb	65080222	65082290	633	11220	1631.76058595071
chr1	Crygc	65071525	65073532	629	6096	892.198738445122
chr1	Crygd	65061838	65063440	635	5573	807.946510716743
chr1	Cryge	65048557	65051163	642	310	44.4522714474469
chr1	Crygf	65926522	65928304	622	41	6.06821226553105
chr1	Cspp1	10038218	10136768	4354	199	4.20757575205811
chr1	Csrp1	135729197	135752229	1770	559	29.0740701157588
chr1	Ctdsp1	74391609	74397285	2776	1245	41.2873664186458
chr1	Ctla4	60909025	60915832	1933	0	0
chr1	Ctse	131638314	131675507	2120	4	0.173696641930985
chr1	Cul3	80266818	80340430	2764	1368	45.5633188370628
chr1	Cxcr1	74191786	74194631	1124	0	0
chr1	Cxcr2	74153994	74161246	3043	32	0.968089072346208
chr1	Cxcr4	128588199	128592299	1814	21	1.06573518450489
chr1	Cyb5r1	134405990	134411738	1626	270	15.2865863839631
chr1	Cyp20a1	60343372	60387387	1501	116	7.11450336170352
chr1	Cyp27a1	74713574	74737890	1890	36	1.75350895663661
chr1	D030040B21Rik	16657552	16662278	2788	4	0.132079225571624
chr1	D1Ertd622e	97643902	97662018	2738	300	10.0868393232384
chr1	D1Pas1	186967416	186970627	3212	0	0
chr1	D2hgdh	93825240	93852174	3058	306	9.21194290005467
chr1	D530049I02Rik	73398968	73430779	551	0	0
chr1	D630023F18Rik	65105285	65123214	2667	14	0.483250499860484
chr1	D830032E09Rik	107917259	107950947	2219	0	0
chr1	Daf2	130388528	130422999	1324	0	0
chr1	Dars	128363707	128417416	2509	595	21.8315010095401
chr1	Dars2	161040613	161070632	3581	78	2.00519943519322
chr1	Daw1	83159762	83210572	1668	2	0.110382758061657
chr1	Dbi	120113280	120121096	745	4114	508.364606710281
chr1	Dcaf6	165329501	165460463	3305	581	16.1834816792158
chr1	Dcaf8	172148015	172196393	3743	1340	32.9573484102019
chr1	Ddr2	169972307	170088944	8290	2805	31.1491088934499
chr1	Ddx18	121553835	121567980	2249	219	8.96441495283658
chr1	Ddx59	136415271	136440220	2228	143	5.90864833570439
chr1	Dedd	171329145	171342501	2733	274	9.22950103959666
chr1	Defb18	18236473	18237443	258	0	0
chr1	Defb41	18250978	18265138	469	0	0
chr1	Defb44-ps	18210053	18223564	222	0	0
chr1	Degs1	182275770	182282759	2005	886	40.6805332259113
chr1	Dennd1b	138963709	139176042	8313	520	5.75854619465651
chr1	Des	75360292	75368579	3065	0	0
chr1	Desi2	178187417	178252597	4213	184	4.02062580610247
chr1	Dgkd	87853287	87944489	5694	623	10.0725139092364
chr1	Dhx9	153455758	153487660	4613	2244	44.7823304100064
chr1	Diexf	193104403	193130251	5548	120	1.991187171379
chr1	Dis3l2	86703804	87050097	3171	332	9.63849294045291
chr1	Disp1	183086264	183221529	5208	226	3.99488935685358
chr1	Dnah7a	53397002	53706784	12272	8	0.0600125294807185
chr1	Dnah7b	46066738	46373550	12318	140	1.04629735600577
chr1	Dnajb2	75236423	75245692	3203	924	26.5572024622048
chr1	Dnajb3	88204732	88205748	1017	5	0.452601869338359
chr1	Dner	84369839	84696221	3632	540	13.6872188658172
chr1	Dnm3	161987302	162478034	7523	431	5.27416242407218
chr1	Dnm3os	162217623	162225550	7928	1	0.0116119097153661
chr1	Dnpep	75308565	75317637	1946	267	12.6309413153411
chr1	Dock10	80501068	80758553	7552	15	0.182850675761564
chr1	Dpp10	123332138	124045559	4630	28	0.556729625541214
chr1	Dpt	164796732	164824266	1636	0	0
chr1	Dsel	111858702	111864918	5763	182	2.90730141951463
chr1	Dst	33908225	34308662	30001	8396	25.7634483182512
chr1	Dstyk	132417453	132466959	6385	832	11.9958138176801
chr1	Dtl	191537365	191575534	4202	22	0.481985446195928
chr1	Dtymk	93792576	93801934	1310	178	12.5088100761597
chr1	Dusp10	184034461	184075636	2712	21	0.712847944207915
chr1	Dusp12	170874188	170885540	1374	67	4.48905950143325
chr1	Dusp23	172630769	172632974	1417	21	1.36432154177267
chr1	Dusp27	166098148	166127898	4025	6	0.137231135736778
chr1	Dusp28	92906989	92908620	1491	147	9.0762611487881
chr1	Dyrk3	131128441	131138234	2072	28	1.24404351653273
chr1	Dytn	63622851	63686927	2427	0	0
chr1	E330020D12Rik	153404186	153414233	2827	36	1.17231408844825
chr1	Ecel1	87147655	87156356	2985	0	0
chr1	Edem3	151755374	151822328	6604	1211	16.8812410191648
chr1	Eef1b2	63176831	63180486	1933	1409	67.1036944101406
chr1	Efcab2	178405881	178483249	2538	121	4.38895415564779
chr1	Efhc1	20951626	20990841	2208	51	2.12636785842144
chr1	Efhd1	87264364	87310791	1805	61	3.11114262250901
chr1	Eif2d	131153207	131173471	2290	252	10.1305342778613
chr1	Eif4e2	87213914	87240488	4928	505	9.43382837110962
chr1	Eif5b	37998010	38055579	7797	1975	23.3188354419981
chr1	Elf3	135253574	135258472	2000	25	1.15074025279278
chr1	Elk4	132007605	132025684	3671	264	6.62043970007722
chr1	En1	120602487	120607991	2554	0	0
chr1	Enah	181896386	182019980	12347	1045	7.79151900327822
chr1	Epb4	119545033	119649000	7746	508	6.0374495060029
chr1	Epha4	77367185	77515088	6328	191	2.778652190688
chr1	Ephx1	180989556	181017495	1665	1083	59.8799612624422
chr1	Eprs	185363095	185428355	4850	1361	25.8335255101191
chr1	Erbb4	68039966	69108059	4257	573	12.3913397199955
chr1	Ercc5	44147744	44181260	4010	195	4.4766952477724
chr1	Espnl	91322075	91348303	5442	0	0
chr1	Esrrg	187609006	188214884	5580	293	4.83393396513669
chr1	Etnk2	133363572	133380319	2280	2	0.0807537019503704
chr1	Exo1	175880778	175911396	5506	14	0.234077203619308
chr1	Eya1	14168958	14310199	4345	378	8.00883434855089
chr1	F11r	171437561	171464593	2482	541	20.0660911123575
chr1	F13b	139501707	139523756	2378	0	0
chr1	F5	164151859	164220274	7406	3523	43.7921459420897
chr1	Faim3	130865777	130880790	1491	0	0
chr1	Fam117b	59913006	59985348	5534	358	5.95540311528463
chr1	Fam124b	80198699	80213944	2862	0	0
chr1	Fam126b	58522806	58586333	8695	467	4.94441125294286
chr1	Fam129a	151571373	151719347	3939	2287	53.4499712239062
chr1	Fam132b	91366430	91374217	2815	6	0.196218586621859
chr1	Fam134a	75142786	75147909	2557	996	35.8588124139728
chr1	Fam135a	24010758	24100341	6467	378	5.38091622768727
chr1	Fam150a	6359331	6394731	858	0	0
chr1	Fam163a	156075956	156205026	3892	28	0.662296548369944
chr1	Fam168b	34813218	34843050	5080	1485	26.9110122109807
chr1	Fam174a	95313628	95335284	2107	234	10.2239475710872
chr1	Fam178b	36562696	36683183	2569	14	0.501685123833364
chr1	Fam20b	156678571	156718910	4238	1914	41.5765331542308
chr1	Fam71a	191162584	191164817	2234	0	0
chr1	Fam72a	131527989	131539872	2105	10	0.437335963056638
chr1	Fam78b	167001417	167091302	4986	159	2.93570317198639
chr1	Farp2	93512104	93621976	3912	236	5.55367483965431
chr1	Farsb	78417958	78488897	2539	337	12.2189670009032
chr1	Fasl	161780692	161788495	1934	0	0
chr1	Fastkd2	63730625	63753385	3205	81	2.32661367803345
chr1	Fbxo28	182313102	182341606	4913	272	5.09670423382268
chr1	Fbxo36	84839841	84900486	900	30	3.06864067411407
chr1	Fcamr	130800902	130814740	1911	7	0.337213260891656
chr1	Fcer1a	173221271	173227229	1026	0	0
chr1	Fcer1g	171229572	171234349	658	26	3.63759836749085
