Chr	GeneID	Start	Stop	CodingLength	S9_GeneCount	S9_RPKM
chr1	3110009E18Rik	120121187	120188189	1089	4	0.416733038044658
chr1	3110035E14Rik	9601267	9627142	3187	11	0.391594372665278
chr1	3110045C21Rik	169969409	169972396	1135	1	0.099960854279875
chr1	3110079O15Rik	87470264	87475459	462	0	0
chr1	4930440C22Rik	94797442	94802472	1565	0	0
chr1	4930444P10Rik	16065979	16093041	717	25	3.95591246888627
chr1	4930448I06Rik	41167560	41181252	573	0	0
chr1	4930452N14Rik	154241521	154256906	613	0	0
chr1	4930469G21Rik	161156843	161159314	954	0	0
chr1	4930486I03Rik	20356454	20392300	786	0	0
chr1	4930487H11Rik	62790918	62794732	895	1	0.126765999561629
chr1	4930488B22Rik	184712497	184718989	1722	0	0
chr1	4930503O07Rik	194212187	194222759	578	0	0
chr1	4930521E06Rik	44739675	44744949	906	0	0
chr1	4930523C07Rik	160044380	160078586	5390	493	10.3772905040029
chr1	4930532M18Rik	154255689	154270416	481	0	0
chr1	4930533P14Rik	96612057	96662573	583	0	0
chr1	4930558J18Rik	57359222	57377544	2052	9	0.497612147402009
chr1	4930558K02Rik	161942089	161979636	1164	0	0
chr1	4930562F07Rik	160074735	160077985	887	7	0.895365261841722
chr1	4930568G15Rik	165066617	165091930	998	0	0
chr1	4930590L20Rik	140570176	140656402	551	0	0
chr1	4930594C11Rik	37485851	37488605	2755	5	0.205908474787038
chr1	4930596I21Rik	138977657	138979246	460	0	0
chr1	4930598F16Rik	95701184	95716518	761	0	0
chr1	4931408C20Rik	26681801	26687460	4331	0	0
chr1	4931428L18Rik	31141078	31222656	1094	4	0.414828408071876
chr1	4931440L10Rik	134540941	134549682	1832	0	0
chr1	4933400F21Rik	89676507	89683892	3611	0	0
chr1	4933402D24Rik	63754909	63769267	1756	0	0
chr1	4933406M09Rik	134385940	134390983	1770	0	0
chr1	4933407L21Rik	85928483	85931756	1148	0	0
chr1	4933415F23Rik	23100474	23102253	1780	0	0
chr1	4933417E11Rik	71958998	72005195	1093	0	0
chr1	4933424G06Rik	36714538	36757960	1127	0	0
chr1	4933436E23Rik	139379452	139402852	1111	1	0.102120224669359
chr1	4933439K11Rik	172541620	172550806	941	3	0.361707448270961
chr1	5033404E19Rik	185497306	185498014	709	0	0
chr1	5430435G22Rik	131688695	131713464	2523	104	4.67672581815158
chr1	5730559C18Rik	136213522	136234280	3013	349	13.1417171566786
chr1	5830403L16Rik	153849542	153851195	1654	0	0
chr1	6030407O03Rik	73618381	73864466	1801	0	0
chr1	6330403A02Rik	180432373	180483504	6557	5	0.086514846429509
chr1	6430706D22Rik	88263113	88269408	3638	0	0
chr1	6720483E21Rik	20888650	20890473	1120	1	0.101299615721123
chr1	7420461P10Rik	162647243	162658219	741	0	0
chr1	9130024F11Rik	56971469	56975196	3728	4	0.121733443785041
chr1	9130227L01Rik	55931241	55972098	1906	0	0
chr1	9130409I23Rik	181051237	181060667	1898	8	0.478211041549666
chr1	9230116N13Rik	136411916	136415519	2097	5	0.270518763966758
chr1	9330162B11Rik	188006576	188008990	2212	0	0
chr1	9330175M20Rik	51218386	51333779	2552	0	0
chr1	9430016H08Rik	57406548	57415958	1325	84	7.19265497890059
chr1	9430060I03Rik	92933543	92950590	1672	0	0
chr1	9530026F06Rik	61378432	61395904	892	3	0.381577027828447
chr1	9630028B13Rik	185429357	185441819	3406	8	0.266484015520043
chr1	9930111H07Rik	85775271	85784694	821	9	1.2437273160401
chr1	A130010J15Rik	193173469	193177832	3834	61	1.80510947993405
chr1	A230020J21Rik	191025351	191029781	1649	1	0.0688026498530371
chr1	A330023F24Rik	195017399	195037908	5195	124	2.7080828934263
chr1	A530032D15Rik	85088139	85109853	1760	0	0
chr1	A630001G21Rik	85717083	85736606	1936	8	0.46882466780024
chr1	A630095N17Rik	75220095	75232093	767	0	0
chr1	A730008H23Rik	88264828	88277557	2217	6	0.30705160922235
chr1	A830018L16Rik	11414105	11975902	8293	4	0.0547235353226375
chr1	AA619741	34633535	34636210	2676	0	0
chr1	AA986860	130731976	130744622	2909	37	1.4430581215137
chr1	AI597479	43098710	43115946	3457	169	5.54642501119301
chr1	AI607873	173723428	173741809	3483	77	2.50820524254656
chr1	Aamp	74279840	74284738	1820	1005	62.6499161844486
chr1	Abca12	71243090	71414910	8323	1	0.0136315715015809
chr1	Abcb6	75171641	75180283	2933	96	3.71351335913235
chr1	Abi2	60409619	60481163	5974	1129	21.4414693818289
chr1	Abl2	156558787	156649619	10714	719	7.61382812655462
chr1	Acadl	66830839	66863309	1948	533	31.0430280292001
chr1	Acbd3	180726043	180754204	3471	669	21.8674088353568
chr1	Acbd6	155558120	155687233	1942	197	11.5091386265235
chr1	Ackr1	173331886	173333503	1158	70	6.85828140978935
chr1	Ackr3	90203980	90215722	2319	365	17.8573880581264
chr1	Acmsd	127729413	127767564	2303	3	0.147792752419876
chr1	Acsl3	78657825	78707743	3950	1883	54.0852753344861
chr1	Actr1b	36699202	36709925	2077	823	44.9561549287928
chr1	Actr3	125392905	125435727	2746	2597	107.299386114744
chr1	Adam23	63445904	63596515	6877	31	0.511432697082653
chr1	Adamts4	171250422	171259922	3673	1026	31.6921901490491
chr1	Adck3	180165238	180196020	4076	43	1.19690615631239
chr1	Adcy10	165485183	165576773	5209	1	0.0217806814374464
chr1	Adhfe1	9548046	9577968	3139	64	2.31320689865885
chr1	Adipor1	134415467	134432341	2024	1945	109.027214865067
chr1	Adora1	134199215	134235457	5819	658	12.8293117033578
chr1	Adss	177763178	177796509	2553	1066	47.3731442231741
chr1	Aff3	38175991	38664955	7349	29	0.447708738416395
chr1	Agap1	89454811	89895282	9581	589	6.9747761714759
chr1	Agfg1	82839483	82896275	3137	1419	51.320833048539
chr1	Agxt	93135240	93145421	1553	0	0
chr1	Ahctf1	179744904	179804015	8831	1145	14.7102963651646
chr1	Aida	183297060	183324501	3293	957	32.9720559108803
chr1	Aim2	173420604	173466036	2537	16	0.715525862720745
chr1	Akp3	87125008	87127912	1680	0	0
chr1	Akr1cl	65013086	65032748	1353	0	0
chr1	Akt3	177022115	177248767	4735	1109	26.572803948235
chr1	Aldh9a1	167349991	167368530	2833	318	12.7352174850813
chr1	Alpi	87098002	87101606	2337	0	0
chr1	Alppl2	87086691	87089928	2112	0	0
chr1	Als2	59162756	59237231	7024	556	8.98082242338524
chr1	Als2cr11	59050506	59094900	2131	1	0.0532405300833684
chr1	Als2cr12	58658120	58695989	1576	1	0.0719895746241486
chr1	Alyref2	171503478	171504750	1273	24	2.13898952913103
chr1	Amer3	34579693	34590944	4356	3	0.0781374446333734
chr1	Angel2	190925108	190946491	3349	402	13.6187336465448
chr1	Angptl1	156839023	156861079	2191	0	0
chr1	Ankar	72642980	72700564	4573	3	0.0744296323688989
chr1	Ankmy1	92870129	92902906	3243	8	0.279878062553582
chr1	Ankrd23	36530534	36535729	1954	37	2.14833985439271
chr1	Ankrd39	36538173	36547201	1786	57	3.62092243428696
chr1	Ankrd44	54645340	54926387	6140	533	9.84883039102309
chr1	Ankrd45	161142712	161170507	3723	19	0.579010427758664
chr1	Ankzf1	75192160	75199385	3050	113	4.2034358575952
chr1	Ano7	93373896	93404304	4019	2	0.0564596016957741
chr1	Aox1	58029969	58106410	4382	142	3.67656113288167
chr1	Aox2	58278326	58379264	4776	0	0
chr1	Aox3	58113136	58200452	4360	2	0.052043839269568
chr1	Aox4	58210397	58268596	4972	13	0.296645696882453
chr1	Ap1s3	79606876	79671972	2876	140	5.52287195586653
chr1	Apcs	172893961	172895054	984	0	0
chr1	Apoa2	171225054	171226379	521	9	1.95988507959486
chr1	Apobec4	152750551	152757544	1566	0	0
chr1	Apol7d	71653335	71662843	1193	0	0
chr1	Aqp12	93006334	93012269	1088	0	0
chr1	Arfgef1	10137507	10232670	7042	1091	17.5773965410331
chr1	Arhgap30	171388960	171410239	4487	36	0.910274237993246
chr1	Arhgef4	34801722	34812754	2714	61	2.55003306782135
chr1	Arid5a	36307733	36324029	5794	200	3.91631237858675
chr1	Arl4c	88698226	88702191	3966	1134	32.4403973613425
chr1	Arl8a	135146834	135156268	1702	730	48.6619070585138
chr1	Armc9	86154780	86278284	5256	152	3.28105909063243
chr1	Arpc2	74236550	74268213	1597	1989	141.30440071987
chr1	Arpc5	152766542	152775580	1897	1359	81.2789241417013
chr1	Asb1	91540565	91559590	6072	134	2.5037955084694
chr1	Asb18	89952678	90014577	1404	0	0
chr1	Ascl5	136050804	136051370	567	0	0
chr1	Asic4	75450510	75474340	2650	35	1.49846978727096
chr1	Asnsd1	53344617	53352752	2442	396	18.3982004769175
chr1	Aspm	139454773	139494088	9866	599	6.88829172866281
chr1	Astn1	158362304	158691786	7224	56	0.879500539594249
chr1	Atf3	191170297	191183333	1976	119	6.83259756240451
chr1	Atf6	170704457	170867771	7463	902	13.7125718593203
chr1	Atg16l1	87756011	87792428	3180	370	13.2008052688156
chr1	Atg4b	93755033	93789529	2964	379	14.5073079896432
chr1	Atg9a	75180861	75192010	4107	511	14.1163370025599
chr1	Atic	71557156	71579403	2611	737	32.0248007663133
chr1	Atp1a2	172271709	172298064	6227	14380	262.002744653625
chr1	Atp1a4	172223508	172258424	3485	3	0.0976662005230917
chr1	Atp1b1	164437099	164458355	2590	769	33.6862289684514
chr1	Atp2b4	133702674	133753747	8292	752	10.2892653575686
chr1	Atp6v1g3	138273738	138289462	1887	0	0
chr1	Atp6v1h	5083173	5162549	1976	431	24.7466348688769
chr1	Avpr1b	131599114	131612000	4148	0	0
chr1	B230216N24Rik	98031123	98047793	1178	0	0
chr1	B3galt2	143640697	143649937	4578	27	0.669135076323016
chr1	B3gat2	23761926	23847858	4355	9	0.234466159923978
chr1	B3gnt7	86303221	86307305	2595	56	2.44836682004966
chr1	B4galt3	171270328	171276895	1998	306	17.3760782281999
chr1	BC003331	150361311	150393055	3242	384	13.4382907863482
chr1	BC026585	157458582	157488733	1289	142	12.4985964967319
chr1	BC055324	163954008	163994781	2910	99	3.85982865675538
chr1	BC055402	57200645	57214996	3304	2	0.068677705573643
chr1	BC094916	173521311	173535957	1294	0	0
chr1	Bag2	33745484	33757750	1815	90	5.62589601360288
chr1	Bai3	25067476	25829707	5522	26	0.534198625461628
chr1	Bard1	71027535	71102972	5448	182	3.79018239144526
chr1	Batf3	191098414	191108943	712	5	0.796738550615577
chr1	Bcl2	106538178	106714290	7738	214	3.13769603205465
chr1	Bcs1l	74588361	74592443	1829	77	4.77642365215401
chr1	Becn2	175920329	175922225	1789	0	0
chr1	Bend6	33852052	33907621	2292	96	4.75206574272914
chr1	Bivm	44119968	44144771	3571	243	7.72044340931418
chr1	Blzf1	164289800	164307484	4035	190	5.34239361225652
chr1	Bmpr2	59764279	59878081	11087	2519	25.777449250626
chr1	Bok	93685694	93695762	1432	62	4.91218248301313
chr1	Boll	55300069	55363469	1258	0	0
chr1	Bpnt1	185332159	185357769	2182	477	24.8021570590527
chr1	Brinp2	158245269	158356260	4101	18	0.497976165066532
chr1	Brinp3	146495666	146902472	3172	1	0.0357678340503336
chr1	Brox	183276342	183297008	3456	618	20.2880619263694
chr1	Btg2	134074865	134079155	3083	522	19.2097980328244
chr1	Bzw1	58393136	58406548	2833	2341	93.7520255741362
chr1	C030007H22Rik	89360344	89406133	589	0	0
chr1	C130026I21Rik	85246344	85270566	1971	0	0
chr1	C130036L24Rik	86359574	86367964	1266	5	0.448086767802757
chr1	C130074G19Rik	184871926	184883036	2853	19	0.755575121817562
chr1	C1ql2	120340582	120343174	2000	37	2.09892803774168
chr1	C230024C17Rik	153721240	153737829	3337	6	0.203995630100674
chr1	C4bp	130635921	130661618	1883	0	0
chr1	C4bp-ps1	130670202	130681571	754	7	1.05330104410293
chr1	C730036E19Rik	151138034	151144095	2640	3	0.128926783645066
chr1	Cab39	85793447	85851577	3800	969	28.9311702499528
chr1	Cacna1e	154392519	154725920	12697	21	0.187648024081344
chr1	Cacna1s	136052901	136119822	6260	20	0.362477858171432
chr1	Cacybp	160202367	160212892	2115	924	49.5664048782393
chr1	Cadm3	173334254	173367695	4159	189	5.15583136711887
chr1	Camk1g	193346346	193370282	2453	5	0.231258804744513
chr1	Camsap2	136268123	136346104	7823	1302	18.882673095893
chr1	Capn10	92934408	92947948	2877	128	5.04772781014259
chr1	Capn2	182467259	182517483	3185	3112	110.855175076619
chr1	Capn8	182565007	182632352	3705	0	0
chr1	Carf	60098247	60153953	5789	101	1.97944593718664
chr1	Casp8	58795374	58847503	2893	348	13.647610861896
chr1	Casq1	172209894	172219895	1874	155	9.38399855346159
chr1	Catip	74362108	74369321	2101	11	0.594008217841142
chr1	Ccdc108	74902080	74935599	5718	0	0
chr1	Ccdc115	34436670	34439672	1705	104	6.92045703178677
chr1	Ccdc121	181509633	181511451	1819	0	0
chr1	Ccdc150	54250683	54368727	3807	1	0.0298018307348721
chr1	Ccdc181	164275598	164287847	1896	110	6.58233789917848
chr1	Ccdc185	182747126	182749180	2055	0	0
chr1	Ccdc19	172521130	172545870	1822	4	0.249079186844475
chr1	Ccdc93	121431067	121506460	7256	276	4.31556466534091
chr1	Ccl20	83116766	83119167	802	0	0
chr1	Ccnt2	127774164	127804837	3514	341	11.0097749676185
chr1	Ccnyl1	64691345	64725642	2925	559	21.6826199694636
chr1	Cd244	171559193	171585316	3758	16	0.483046597584495
chr1	Cd247	165788681	165871153	4604	21	0.517499340087059
chr1	Cd28	60746388	60773359	4317	0	0
chr1	Cd34	194938821	194961292	2621	30	1.2986139214917
chr1	Cd46	195041900	195092248	1213	10	0.935330334770471
chr1	Cd48	171682055	171705257	1142	12	1.19217761409098
chr1	Cd55	130439030	130462740	2526	22	0.988132435221093
chr1	Cd84	171839697	171890718	6253	97	1.7599856472002
chr1	Cdc42bpa	179961089	180165602	8656	4509	59.100180610089
chr1	Cdc73	143607499	143702684	2678	338	14.3196349990248
chr1	Cdh19	110889195	110977372	3054	11	0.40864808961501
chr1	Cdh20	104768819	104995481	3722	142	4.32850373032978
chr1	Cdh7	109983737	110139001	3353	4	0.135348129564758
chr1	Cdk15	59256907	59352369	1477	35	2.68852060681654
chr1	Cdk18	132113547	132139685	3046	59	2.19759639095595
chr1	Cdk5r2	74855029	74857732	2704	94	3.94409154701178
chr1	Celrr	121087405	121120975	1580	2	0.143614645072985
chr1	Cenpf	189640614	189688086	11122	1166	11.8943709910564
chr1	Cenpl	161070892	161086343	4327	94	2.46471540169167
chr1	Cep170	176733653	176807124	6930	875	14.3251981827851
chr1	Cep350	155844964	155973255	13307	1047	8.92672889300504
chr1	Cfc1	34535648	34544311	1038	0	0
chr1	Cfh	140085855	140183411	4365	387	10.058947408514
chr1	Cfhr1	139547064	139560222	1732	0	0
chr1	Cfhr2	139810292	139858699	1602	0	0
chr1	Cflar	58711508	58759203	8218	797	11.0031746139333
chr1	Chil1	134182404	134190031	1689	18501	1242.77175447678
chr1	Chit1	134111242	134151540	1851	0	0
chr1	Chml	175682238	175688353	6116	211	3.9141800502315
chr1	Chpf	75474569	75479471	3235	958	33.5982799641844
chr1	Chrnd	87190597	87200070	2965	0	0
chr1	Chrng	87205811	87211835	1921	0	0
chr1	Chst10	38863873	38898160	3119	150	5.45634352072739
chr1	Clasp1	118389058	118609462	7899	1449	20.8123965516517
chr1	Clk1	58411988	58424088	3088	693	25.461369733843
chr1	Cnga3	37218278	37263384	3832	9	0.266466630080617
chr1	Cnih3	181352628	181460641	2727	5	0.208022679882028
chr1	Cnih4	181150931	181168994	3268	405	14.060436257987
chr1	Cnnm3	36511876	36528237	5283	255	5.4762767840153
chr1	Cnnm4	36471597	36508776	4582	387	9.58256338676641
chr1	Cnot11	39535802	39546877	3166	422	15.1226311984939
chr1	Cnppd1	75135215	75142368	2738	265	10.9809079423044
chr1	Cnst	179546529	179627473	4545	320	7.98807090746988
chr1	Cntn2	132509425	132542940	9535	29	0.345066756016999
chr1	Cntnap5a	115685137	116580674	3915	5	0.14489855633162
chr1	Cntnap5b	99772765	100485942	5120	2	0.0443185818779915
chr1	Coa5	37417085	37430103	3862	1072	31.4925869030061
chr1	Col19a1	24257683	24587437	10542	26	0.279818327622758
chr1	Col3a1	45311538	45349706	5564	284	5.79104632792504
chr1	Col4a3	82586921	82722059	8609	10534	138.824598704504
chr1	Col4a4	82450723	82586849	7808	3822	55.5362688320273
chr1	Col5a2	45374331	45503282	6615	159	2.72704997242897
chr1	Col6a3	90766860	90843971	10841	1657	17.3411935098136
chr1	Col9a1	24177610	24252738	4143	431	11.8028845042
chr1	Colgalt2	152399867	152510695	4056	242	6.76929187501313
chr1	Copa	172082529	172122332	4629	3876	94.9997381290307
chr1	Cops5	10024600	10038159	1739	537	35.0348711209387
chr1	Cops7b	86587100	86606500	2231	117	5.94993350250829
chr1	Cops8	90603425	90613341	1843	547	33.6734653149154
chr1	Coq10b	55052770	55072702	1733	381	24.9432037048573
chr1	Cox20	178319153	178322693	448	254	64.3252559829133
chr1	Cox5b	36691487	36693388	569	405	80.7548430423577
chr1	Cpa6	10324719	10719945	1940	10	0.584822523750815
chr1	Cps1	67123027	67231267	5562	0	0
chr1	Cr1l	195103788	195131570	1662	399	27.2375284437158
chr1	Cr2	195136811	195176715	6207	1	0.0182786482370965
chr1	Crb1	139198254	139377076	4702	172	4.15022500478886
chr1	Creb1	64532804	64604548	8421	696	9.37716143533192
chr1	Creg1	165763780	165775304	2125	814	43.4601570167688
chr1	Creg2	39618406	39651182	5799	66	1.29126876946119
chr1	Crisp4	18115191	18137051	1192	0	0
chr1	Crispld1	17727417	17766207	4006	5	0.141607051432424
chr1	Crp	172698056	172699966	1698	6	0.40090307281858
chr1	Cryba2	74889934	74893143	720	10304	1623.6752628296
chr1	Cryga	65100389	65103363	615	0	0
chr1	Crygb	65080222	65082290	633	30	5.37704121363309
chr1	Crygc	65071525	65073532	629	118	21.2841927085909
chr1	Crygd	65061838	65063440	635	10	1.78670188358517
chr1	Cryge	65048557	65051163	642	1	0.176722071039966
chr1	Crygf	65926522	65928304	622	0	0
chr1	Cspp1	10038218	10136768	4354	203	5.2897291296175
chr1	Csrp1	135729197	135752229	1770	870	55.7662969257981
chr1	Ctdsp1	74391609	74397285	2776	1087	44.4258660531428
chr1	Ctla4	60909025	60915832	1933	0	0
chr1	Ctse	131638314	131675507	2120	6	0.321100668700919
chr1	Cul3	80266818	80340430	2764	1388	56.9740704107922
chr1	Cxcr1	74191786	74194631	1124	2	0.201878237736047
chr1	Cxcr2	74153994	74161246	3043	117	4.36224174962077
chr1	Cxcr4	128588199	128592299	1814	54	3.37739843374506
chr1	Cyb5r1	134405990	134411738	1626	305	21.2816412855693
chr1	Cyp20a1	60343372	60387387	1501	194	14.6638111285048
chr1	Cyp27a1	74713574	74737890	1890	7	0.420205813361697
chr1	D030040B21Rik	16657552	16662278	2788	5	0.203471251089774
chr1	D1Ertd622e	97643902	97662018	2738	235	9.73778628845861
chr1	D1Pas1	186967416	186970627	3212	0	0
chr1	D2hgdh	93825240	93852174	3058	158	5.86199476717135
chr1	D530049I02Rik	73398968	73430779	551	0	0
chr1	D630023F18Rik	65105285	65123214	2667	13	0.553026773490647
chr1	D830032E09Rik	107917259	107950947	2219	0	0
chr1	Daf2	130388528	130422999	1324	0	0
chr1	Dars	128363707	128417416	2509	575	26.0011767733772
chr1	Dars2	161040613	161070632	3581	145	4.59398424828552
chr1	Daw1	83159762	83210572	1668	1	0.0680189266232963
chr1	Dbi	120113280	120121096	745	2477	377.220732776066
chr1	Dcaf6	165329501	165460463	3305	433	14.8642243994299
chr1	Dcaf8	172148015	172196393	3743	972	29.4626806461779
chr1	Ddr2	169972307	170088944	8290	2649	36.253776102616
chr1	Ddx18	121553835	121567980	2249	341	17.2024674238379
chr1	Ddx59	136415271	136440220	2228	99	5.04133814683939
chr1	Dedd	171329145	171342501	2733	319	13.2427101005646
chr1	Defb18	18236473	18237443	258	0	0
chr1	Defb41	18250978	18265138	469	0	0
chr1	Defb44-ps	18210053	18223564	222	0	0
chr1	Degs1	182275770	182282759	2005	1273	72.0343840950368
chr1	Dennd1b	138963709	139176042	8313	384	5.24082024892827
chr1	Des	75360292	75368579	3065	41	1.51767646130962
chr1	Desi2	178187417	178252597	4213	285	7.67501479662534
chr1	Dgkd	87853287	87944489	5694	503	10.0225064124784
chr1	Dhx9	153455758	153487660	4613	2587	63.6266114404968
chr1	Diexf	193104403	193130251	5548	127	2.59712641315295
chr1	Dis3l2	86703804	87050097	3171	205	7.33471831269944
chr1	Disp1	183086264	183221529	5208	203	4.42232730997592
chr1	Dnah7a	53397002	53706784	12272	6	0.0554704545017885
chr1	Dnah7b	46066738	46373550	12318	76	0.700001890743791
chr1	Dnajb2	75236423	75245692	3203	494	17.4982989029607
chr1	Dnajb3	88204732	88205748	1017	11	1.22714972043681
chr1	Dner	84369839	84696221	3632	203	6.34126669337957
chr1	Dnm3	161987302	162478034	7523	200	3.0162320778322
chr1	Dnm3os	162217623	162225550	7928	4	0.0572429715477589
chr1	Dnpep	75308565	75317637	1946	307	17.8986946914445
chr1	Dock10	80501068	80758553	7552	49	0.736139156617485
chr1	Dpp10	123332138	124045559	4630	4	0.0980177707193591
chr1	Dpt	164796732	164824266	1636	0	0
chr1	Dsel	111858702	111864918	5763	270	5.31546135590278
chr1	Dst	33908225	34308662	30001	6117	23.1328195490165
chr1	Dstyk	132417453	132466959	6385	475	8.44031253933244
chr1	Dtl	191537365	191575534	4202	285	7.69510645839661
chr1	Dtymk	93792576	93801934	1310	318	27.5411230039964
chr1	Dusp10	184034461	184075636	2712	130	5.43850444284497
chr1	Dusp12	170874188	170885540	1374	84	6.93614836029351
chr1	Dusp23	172630769	172632974	1417	30	2.40202335090314
chr1	Dusp27	166098148	166127898	4025	6	0.169126314943093
chr1	Dusp28	92906989	92908620	1491	99	7.53326719728917
chr1	Dyrk3	131128441	131138234	2072	100	5.47565490384451
chr1	Dytn	63622851	63686927	2427	0	0
chr1	E330020D12Rik	153404186	153414233	2827	38	1.52504833572374
chr1	Ecel1	87147655	87156356	2985	41	1.55835120734137
chr1	Edem3	151755374	151822328	6604	881	15.1354265330628
chr1	Eef1b2	63176831	63180486	1933	1389	81.5260145809815
chr1	Efcab2	178405881	178483249	2538	55	2.45865103562695
chr1	Efhc1	20951626	20990841	2208	32	1.64428361750229
chr1	Efhd1	87264364	87310791	1805	77	4.83993288631007
chr1	Eif2d	131153207	131173471	2290	342	16.9440195658599
chr1	Eif4e2	87213914	87240488	4928	552	12.7084972450137
chr1	Eif5b	37998010	38055579	7797	1571	22.8599076380186
chr1	Elf3	135253574	135258472	2000	91	5.16222841714845
chr1	Elk4	132007605	132025684	3671	278	8.59184101087686
chr1	En1	120602487	120607991	2554	1	0.0444226975754339
chr1	Enah	181896386	182019980	12347	915	8.40785990046223
chr1	Epb4	119545033	119649000	7746	298	4.36480244553087
chr1	Epha4	77367185	77515088	6328	144	2.58179551572421
chr1	Ephx1	180989556	181017495	1665	870	59.2830904256232
chr1	Eprs	185363095	185428355	4850	1621	37.9198924400029
chr1	Erbb4	68039966	69108059	4257	107	2.8517138708056
chr1	Ercc5	44147744	44181260	4010	132	3.73469705441668
chr1	Espnl	91322075	91348303	5442	4	0.0833925539196311
chr1	Esrrg	187609006	188214884	5580	128	2.60256503759503
chr1	Etnk2	133363572	133380319	2280	8	0.398089717921608
chr1	Exo1	175880778	175911396	5506	132	2.71996643447346
chr1	Eya1	14168958	14310199	4345	277	7.23295576094852
chr1	F11r	171437561	171464593	2482	315	14.3990751113668
chr1	F13b	139501707	139523756	2378	0	0
chr1	F5	164151859	164220274	7406	1081	16.5602850048445
chr1	Faim3	130865777	130880790	1491	0	0
chr1	Fam117b	59913006	59985348	5534	337	6.9090218572065
chr1	Fam124b	80198699	80213944	2862	0	0
chr1	Fam126b	58522806	58586333	8695	268	3.49696292752759
chr1	Fam129a	151571373	151719347	3939	1432	41.2460968972243
chr1	Fam132b	91366430	91374217	2815	67	2.70036346845936
chr1	Fam134a	75142786	75147909	2557	893	39.6229267343132
chr1	Fam135a	24010758	24100341	6467	422	7.40347152844159
chr1	Fam150a	6359331	6394731	858	5	0.661162993051621
chr1	Fam163a	156075956	156205026	3892	33	0.961981962243761
chr1	Fam168b	34813218	34843050	5080	1294	28.8999029669901
chr1	Fam174a	95313628	95335284	2107	120	6.46163661742714
chr1	Fam178b	36562696	36683183	2569	2	0.0883266404107887
chr1	Fam20b	156678571	156718910	4238	1631	43.6635285583035
chr1	Fam71a	191162584	191164817	2234	0	0
chr1	Fam72a	131527989	131539872	2105	14	0.75457385962338
chr1	Fam78b	167001417	167091302	4986	589	13.4025933611935
chr1	Farp2	93512104	93621976	3912	86	2.49416640753032
chr1	Farsb	78417958	78488897	2539	488	21.8063481561785
chr1	Fasl	161780692	161788495	1934	0	0
chr1	Fastkd2	63730625	63753385	3205	127	4.49574331986664
chr1	Fbxo28	182313102	182341606	4913	291	6.72004289758366
chr1	Fbxo36	84839841	84900486	900	40	5.04246976034036
chr1	Fcamr	130800902	130814740	1911	18	1.06865528672833
chr1	Fcer1a	173221271	173227229	1026	0	0
chr1	Fcer1g	171229572	171234349	658	174	30.0019287412348
