Chr	GeneID	Start	Stop	CodingLength	S7_GeneCount	S7_RPKM
chr1	Enah	181896386	182019980	12347	830	7.44547949783478
chr1	Epb4	119545033	119649000	7746	386	5.51932337387811
chr1	Epha4	77367185	77515088	6328	241	4.21819448877119
chr1	Ephx1	180989556	181017495	1665	1006	66.9205914627335
chr1	Eprs	185363095	185428355	4850	1712	39.0965152492658
chr1	Erbb4	68039966	69108059	4257	79	2.05541475087709
chr1	Ercc5	44147744	44181260	4010	245	6.76702435571994
chr1	Espnl	91322075	91348303	5442	1	0.0203524872056619
chr1	Esrrg	187609006	188214884	5580	131	2.60023814227433
chr1	Etnk2	133363572	133380319	2280	7	0.340047213865125
chr1	Exo1	175880778	175911396	5506	155	3.1179670328456
chr1	Eya1	14168958	14310199	4345	565	14.4023942430069
chr1	F11r	171437561	171464593	2482	436	19.456321765802
chr1	F13b	139501707	139523756	2378	0	0
chr1	F5	164151859	164220274	7406	1508	22.5524465221177
chr1	Faim3	130865777	130880790	1491	1	0.0742845307667418
chr1	Fam117b	59913006	59985348	5534	313	6.26442494973173
chr1	Fam124b	80198699	80213944	2862	0	0
chr1	Fam126b	58522806	58586333	8695	282	3.59215898507715
chr1	Fam129a	151571373	151719347	3939	2903	81.6276103804099
chr1	Fam132b	91366430	91374217	2815	52	2.04597806018012
chr1	Fam134a	75142786	75147909	2557	961	41.6263841195373
chr1	Fam135a	24010758	24100341	6467	537	9.19702681234187
chr1	Fam150a	6359331	6394731	858	0	0
chr1	Fam163a	156075956	156205026	3892	13	0.369952995850914
chr1	Fam168b	34813218	34843050	5080	1532	33.4018930298742
chr1	Fam174a	95313628	95335284	2107	135	7.09651721660352
chr1	Fam178b	36562696	36683183	2569	4	0.172453461071564
chr1	Fam20b	156678571	156718910	4238	1523	39.8029241324686
chr1	Fam71a	191162584	191164817	2234	0	0
chr1	Fam72a	131527989	131539872	2105	11	0.578784127841013
chr1	Fam78b	167001417	167091302	4986	256	5.68674453580872
chr1	Farp2	93512104	93621976	3912	102	2.88786810022179
chr1	Farsb	78417958	78488897	2539	438	19.1067771144021
chr1	Fasl	161780692	161788495	1934	0	0
chr1	Fastkd2	63730625	63753385	3205	216	7.46451757897467
chr1	Fbxo28	182313102	182341606	4913	392	8.83721316228356
chr1	Fbxo36	84839841	84900486	900	29	3.56887647313683
chr1	Fcamr	130800902	130814740	1911	12	0.695499123222682
chr1	Fcer1a	173221271	173227229	1026	0	0
chr1	Fcer1g	171229572	171234349	658	561	94.4306535628753
