Chr	GeneID	Start	Stop	CodingLength	S5_GeneCount	S5_RPKM
chr1	Atf6	170704457	170867771	7463	958	14.899331804993
chr1	Atg16l1	87756011	87792428	3180	345	12.5923474858946
chr1	Atg4b	93755033	93789529	2964	397	15.5462995629119
chr1	Atg9a	75180861	75192010	4107	446	12.6044784565726
chr1	Atic	71557156	71579403	2611	754	33.5180850403023
chr1	Atp1a2	172271709	172298064	6227	8542	159.219195729652
chr1	Atp1a4	172223508	172258424	3485	0	0
chr1	Atp1b1	164437099	164458355	2590	840	37.6438683949657
chr1	Atp2b4	133702674	133753747	8292	667	9.33643901872646
chr1	Atp6v1g3	138273738	138289462	1887	0	0
chr1	Atp6v1h	5083173	5162549	1976	522	30.6618452336525
chr1	Avpr1b	131599114	131612000	4148	0	0
chr1	B230216N24Rik	98031123	98047793	1178	10	0.985302158045932
chr1	B3galt2	143640697	143649937	4578	59	1.49585999538026
chr1	B3gat2	23761926	23847858	4355	13	0.346473415575555
chr1	B3gnt7	86303221	86307305	2595	13	0.581461165638359
chr1	B4galt3	171270328	171276895	1998	384	22.3074775673871
chr1	BC003331	150361311	150393055	3242	412	14.7502346754281
chr1	BC026585	157458582	157488733	1289	103	9.27468208257138
chr1	BC055324	163954008	163994781	2910	46	1.83476128316814
chr1	BC055402	57200645	57214996	3304	3	0.105389159398739
chr1	BC094916	173521311	173535957	1294	0	0
chr1	Bag2	33745484	33757750	1815	85	5.43571928843742
chr1	Bai3	25067476	25829707	5522	25	0.525482588816601
chr1	Bard1	71027535	71102972	5448	32	0.681753857373338
chr1	Batf3	191098414	191108943	712	0	0
chr1	Bcl2	106538178	106714290	7738	171	2.56496893399401
chr1	Bcs1l	74588361	74592443	1829	104	6.59985445525004
chr1	Becn2	175920329	175922225	1789	0	0
chr1	Bend6	33852052	33907621	2292	51	2.58267814359003
chr1	Bivm	44119968	44144771	3571	138	4.48542873202405
chr1	Blzf1	164289800	164307484	4035	277	7.96802988806285
chr1	Bmpr2	59764279	59878081	11087	2245	23.5026602344174
chr1	Bok	93685694	93695762	1432	27	2.18844416472129
chr1	Boll	55300069	55363469	1258	0	0
chr1	Bpnt1	185332159	185357769	2182	476	25.3201882894949
chr1	Brinp2	158245269	158356260	4101	9	0.254722591553352
chr1	Brinp3	146495666	146902472	3172	5	0.182958061503485
chr1	Brox	183276342	183297008	3456	563	18.9081650881445
chr1	Btg2	134074865	134079155	3083	884	33.2807775830505
chr1	Bzw1	58393136	58406548	2833	2070	84.8083268728798
chr1	C030007H22Rik	89360344	89406133	589	0	0
chr1	C130026I21Rik	85246344	85270566	1971	0	0
chr1	C130036L24Rik	86359574	86367964	1266	21	1.9253084348926
chr1	C130074G19Rik	184871926	184883036	2853	2	0.0813659966476066
chr1	C1ql2	120340582	120343174	2000	29	1.68299461615826
chr1	C230024C17Rik	153721240	153737829	3337	0	0
chr1	C4bp	130635921	130661618	1883	0	0
chr1	C4bp-ps1	130670202	130681571	754	24	3.69449106263589
chr1	C730036E19Rik	151138034	151144095	2640	5	0.219826882988278
chr1	Cab39	85793447	85851577	3800	986	30.116745762832
chr1	Cacna1e	154392519	154725920	12697	34	0.310808238434714
chr1	Cacna1s	136052901	136119822	6260	29	0.537697960433948
chr1	Cacybp	160202367	160212892	2115	743	40.7749245881009
chr1	Cadm3	173334254	173367695	4159	205	5.72110166257543
chr1	Camk1g	193346346	193370282	2453	1	0.0473169972351451
chr1	Camsap2	136268123	136346104	7823	1244	18.4570281486587
chr1	Capn10	92934408	92947948	2877	122	4.92192161785642
chr1	Capn2	182467259	182517483	3185	2996	109.181007308183
chr1	Capn8	182565007	182632352	3705	18	0.563896004297057
chr1	Carf	60098247	60153953	5789	121	2.42603211268874
chr1	Casp8	58795374	58847503	2893	243	9.74928046834706
chr1	Casq1	172209894	172219895	1874	154	9.53818757179449
chr1	Catip	74362108	74369321	2101	17	0.939155688578193
chr1	Ccdc108	74902080	74935599	5718	0	0
chr1	Ccdc115	34436670	34439672	1705	175	11.9131988200099
chr1	Ccdc121	181509633	181511451	1819	2	0.127618025528104
chr1	Ccdc150	54250683	54368727	3807	3	0.091464613252806
chr1	Ccdc181	164275598	164287847	1896	111	6.7951550412326
chr1	Ccdc185	182747126	182749180	2055	0	0
chr1	Ccdc19	172521130	172545870	1822	0	0
chr1	Ccdc93	121431067	121506460	7256	266	4.25499532275878
chr1	Ccl20	83116766	83119167	802	7	1.0130675305794
chr1	Ccnt2	127774164	127804837	3514	440	14.533347027842
chr1	Ccnyl1	64691345	64725642	2925	515	20.4360088964693
chr1	Cd244	171559193	171585316	3758	7	0.21620014888895
chr1	Cd247	165788681	165871153	4604	45	1.13446714591692
chr1	Cd28	60746388	60773359	4317	0	0
chr1	Cd34	194938821	194961292	2621	12	0.53140905403042
chr1	Cd46	195041900	195092248	1213	2	0.191374433994742
chr1	Cd48	171682055	171705257	1142	0	0
chr1	Cd55	130439030	130462740	2526	23	1.05683993151609
chr1	Cd84	171839697	171890718	6253	63	1.16941011286136
chr1	Cdc42bpa	179961089	180165602	8656	2863	38.3900629904797
chr1	Cdc73	143607499	143702684	2678	337	14.6060927002996
chr1	Cdh19	110889195	110977372	3054	15	0.570081504016753
chr1	Cdh20	104768819	104995481	3722	45	1.40330111225188
chr1	Cdh7	109983737	110139001	3353	0	0
chr1	Cdk15	59256907	59352369	1477	4	0.314336071002873
chr1	Cdk18	132113547	132139685	3046	82	3.12463057316497
chr1	Cdk5r2	74855029	74857732	2704	146	6.26701729134629
chr1	Celrr	121087405	121120975	1580	3	0.220383406742679
chr1	Cenpf	189640614	189688086	11122	49	0.511361366361512
chr1	Cenpl	161070892	161086343	4327	22	0.590133827777175
chr1	Cep170	176733653	176807124	6930	627	10.5014442387543
chr1	Cep350	155844964	155973255	13307	905	7.89374598084608
chr1	Cfc1	34535648	34544311	1038	0	0
chr1	Cfh	140085855	140183411	4365	129	3.4302058772274
chr1	Cfhr1	139547064	139560222	1732	0	0
chr1	Cfhr2	139810292	139858699	1602	0	0
chr1	Cflar	58711508	58759203	8218	1038	14.6604040883533
chr1	Chil1	134182404	134190031	1689	5758	395.691513029103
chr1	Chit1	134111242	134151540	1851	1	0.062705885584987
chr1	Chml	175682238	175688353	6116	157	2.97952408309292
chr1	Chpf	75474569	75479471	3235	645	23.1419608254986
chr1	Chrnd	87190597	87200070	2965	0	0
chr1	Chrng	87205811	87211835	1921	0	0
chr1	Chst10	38863873	38898160	3119	140	5.20987598284499
chr1	Clasp1	118389058	118609462	7899	1226	18.0149508179562
chr1	Clk1	58411988	58424088	3088	961	36.1210877730946
chr1	Cnga3	37218278	37263384	3832	12	0.363471589408593
chr1	Cnih3	181352628	181460641	2727	4	0.170250963282451
chr1	Cnih4	181150931	181168994	3268	289	10.2643279464343
chr1	Cnnm3	36511876	36528237	5283	215	4.72359412395028
chr1	Cnnm4	36471597	36508776	4582	657	16.6427469229816
chr1	Cnot11	39535802	39546877	3166	253	9.27522246907964
chr1	Cnppd1	75135215	75142368	2738	305	12.9294818248474
chr1	Cnst	179546529	179627473	4545	279	7.12500281337057
chr1	Cntn2	132509425	132542940	9535	19	0.231285085489083
chr1	Cntnap5a	115685137	116580674	3915	0	0
chr1	Cntnap5b	99772765	100485942	5120	0	0
chr1	Coa5	37417085	37430103	3862	925	27.799961069776
chr1	Col19a1	24257683	24587437	10542	13	0.143131448001474
chr1	Col3a1	45311538	45349706	5564	4	0.0834425551529913
chr1	Col4a3	82586921	82722059	8609	7206	97.1530131180793
chr1	Col4a4	82450723	82586849	7808	3452	51.3151623001899
chr1	Col5a2	45374331	45503282	6615	28	0.491295636900787
chr1	Col6a3	90766860	90843971	10841	4281	45.8343005116178
chr1	Col9a1	24177610	24252738	4143	182	5.098837592962
chr1	Colgalt2	152399867	152510695	4056	234	6.69626505102755
chr1	Copa	172082529	172122332	4629	3716	93.1758254727555
chr1	Cops5	10024600	10038159	1739	437	29.1673235613475
chr1	Cops7b	86587100	86606500	2231	136	7.07544993887148
chr1	Cops8	90603425	90613341	1843	560	35.2677226055204
chr1	Coq10b	55052770	55072702	1733	337	22.5707537515304
chr1	Cox20	178319153	178322693	448	175	45.3392946163324
chr1	Cox5b	36691487	36693388	569	358	73.027340474475
chr1	Cpa6	10324719	10719945	1940	8	0.478633378217777
chr1	Cps1	67123027	67231267	5562	0	0
chr1	Cr1l	195103788	195131570	1662	287	20.0431326958554
chr1	Cr2	195136811	195176715	6207	11	0.20569591370967
chr1	Crb1	139198254	139377076	4702	148	3.65337131948873
chr1	Creb1	64532804	64604548	8421	751	10.351207013131
chr1	Creg1	165763780	165775304	2125	625	34.1378218287679
chr1	Creg2	39618406	39651182	5799	20	0.400305549983828
chr1	Crisp4	18115191	18137051	1192	0	0
chr1	Crispld1	17727417	17766207	4006	0	0
chr1	Crp	172698056	172699966	1698	0	0
chr1	Cryba2	74889934	74893143	720	16681	2689.08363909348
chr1	Cryga	65100389	65103363	615	1	0.188729421492375
chr1	Crygb	65080222	65082290	633	46	8.43468457191042
chr1	Crygc	65071525	65073532	629	118	21.7743944637547
chr1	Crygd	65061838	65063440	635	11	2.01063706519042
chr1	Cryge	65048557	65051163	642	1	0.180792202831481
chr1	Crygf	65926522	65928304	622	0	0
chr1	Cspp1	10038218	10136768	4354	268	7.14432320862961
chr1	Csrp1	135729197	135752229	1770	494	32.3942856178523
chr1	Ctdsp1	74391609	74397285	2776	753	31.4840242961137
chr1	Ctla4	60909025	60915832	1933	0	0
chr1	Ctse	131638314	131675507	2120	0	0
chr1	Cul3	80266818	80340430	2764	1213	50.9374836418974
chr1	Cxcr1	74191786	74194631	1124	1	0.103263873859262
chr1	Cxcr2	74153994	74161246	3043	223	8.50584834392764
chr1	Cxcr4	128588199	128592299	1814	106	6.78239855958542
chr1	Cyb5r1	134405990	134411738	1626	307	21.9145500767945
chr1	Cyp20a1	60343372	60387387	1501	340	26.2913537868459
chr1	Cyp27a1	74713574	74737890	1890	25	1.53529886531496
chr1	D030040B21Rik	16657552	16662278	2788	4	0.166525960140331
chr1	D1Ertd622e	97643902	97662018	2738	226	9.58053407349352
chr1	D1Pas1	186967416	186970627	3212	0	0
chr1	D2hgdh	93825240	93852174	3058	154	5.84518100377465
chr1	D530049I02Rik	73398968	73430779	551	0	0
chr1	D630023F18Rik	65105285	65123214	2667	2	0.087040565592659
chr1	D830032E09Rik	107917259	107950947	2219	0	0
chr1	Daf2	130388528	130422999	1324	0	0
chr1	Dars	128363707	128417416	2509	581	26.8775820010156
chr1	Dars2	161040613	161070632	3581	86	2.78746135234061
chr1	Daw1	83159762	83210572	1668	0	0
chr1	Dbi	120113280	120121096	745	1683	262.205965192719
chr1	Dcaf6	165329501	165460463	3305	359	12.6077535020254
chr1	Dcaf8	172148015	172196393	3743	975	30.2342718039983
chr1	Ddr2	169972307	170088944	8290	3231	45.2373495678826
chr1	Ddx18	121553835	121567980	2249	384	19.8178480122896
chr1	Ddx59	136415271	136440220	2228	111	5.78259154316742
chr1	Dedd	171329145	171342501	2733	362	15.3738862447302
chr1	Defb18	18236473	18237443	258	0	0
chr1	Defb41	18250978	18265138	469	0	0
chr1	Defb44-ps	18210053	18223564	222	0	0
chr1	Degs1	182275770	182282759	2005	1339	77.5141384826178
chr1	Dennd1b	138963709	139176042	8313	413	5.7664296177019
chr1	Des	75360292	75368579	3065	11	0.416559391972567
chr1	Desi2	178187417	178252597	4213	287	7.90688026121807
chr1	Dgkd	87853287	87944489	5694	741	15.1048170557425
chr1	Dhx9	153455758	153487660	4613	1682	42.3211306035894
chr1	Diexf	193104403	193130251	5548	181	3.78666466355872
chr1	Dis3l2	86703804	87050097	3171	302	11.0541518302677
chr1	Disp1	183086264	183221529	5208	230	5.12591717935801
chr1	Dnah7a	53397002	53706784	12272	3	0.0283740044535066
chr1	Dnah7b	46066738	46373550	12318	85	0.800927951657243
chr1	Dnajb2	75236423	75245692	3203	600	21.7424778428618
chr1	Dnajb3	88204732	88205748	1017	15	1.71192616840429
chr1	Dner	84369839	84696221	3632	367	11.7282968276257
chr1	Dnm3	161987302	162478034	7523	245	3.77998213257526
chr1	Dnm3os	162217623	162225550	7928	8	0.11712269850435
chr1	Dnpep	75308565	75317637	1946	363	21.6510275956143
chr1	Dock10	80501068	80758553	7552	36	0.553293086843378
chr1	Dpp10	123332138	124045559	4630	24	0.601651460308307
chr1	Dpt	164796732	164824266	1636	0	0
chr1	Dsel	111858702	111864918	5763	180	3.62525541544438
chr1	Dst	33908225	34308662	30001	6836	26.4472820930287
chr1	Dstyk	132417453	132466959	6385	476	8.65288188687204
chr1	Dtl	191537365	191575534	4202	35	0.966777914712846
chr1	Dtymk	93792576	93801934	1310	191	16.9229782409175
chr1	Dusp10	184034461	184075636	2712	321	13.7382075014444
chr1	Dusp12	170874188	170885540	1374	97	8.19407106195608
chr1	Dusp23	172630769	172632974	1417	25	2.04778747737846
chr1	Dusp27	166098148	166127898	4025	1	0.0288369178180896
chr1	Dusp28	92906989	92908620	1491	52	4.04799926178817
chr1	Dyrk3	131128441	131138234	2072	123	6.89017234014997
chr1	Dytn	63622851	63686927	2427	0	0
chr1	E330020D12Rik	153404186	153414233	2827	79	3.2435157209788
chr1	Ecel1	87147655	87156356	2985	41	1.59424199763157
chr1	Edem3	151755374	151822328	6604	957	16.819752372266
chr1	Eef1b2	63176831	63180486	1933	1376	82.623065516662
chr1	Efcab2	178405881	178483249	2538	16	0.731716906022448
chr1	Efhc1	20951626	20990841	2208	51	2.68093220340052
chr1	Efhd1	87264364	87310791	1805	41	2.63646114289764
chr1	Eif2d	131153207	131173471	2290	329	16.6753569858776
chr1	Eif4e2	87213914	87240488	4928	646	15.2151606868315
chr1	Eif5b	37998010	38055579	7797	1612	23.9967389866758
chr1	Elf3	135253574	135258472	2000	104	6.03556689932616
chr1	Elk4	132007605	132025684	3671	287	9.07428126954827
chr1	En1	120602487	120607991	2554	0	0
chr1	Enah	181896386	182019980	12347	856	8.04687103348555
chr1	Epb4	119545033	119649000	7746	310	4.64514126097616
chr1	Epha4	77367185	77515088	6328	109	1.99928520381501
chr1	Ephx1	180989556	181017495	1665	699	48.7278963112611
chr1	Eprs	185363095	185428355	4850	1844	44.129997471679
chr1	Erbb4	68039966	69108059	4257	64	1.74498238899222
chr1	Ercc5	44147744	44181260	4010	225	6.51257698229612
chr1	Espnl	91322075	91348303	5442	3	0.0639848920715606
chr1	Esrrg	187609006	188214884	5580	141	2.93291609045006
chr1	Etnk2	133363572	133380319	2280	7	0.356350947159946
chr1	Exo1	175880778	175911396	5506	9	0.189723455859117
chr1	Eya1	14168958	14310199	4345	228	6.09059596816131
chr1	F11r	171437561	171464593	2482	251	11.7377990123572
chr1	F13b	139501707	139523756	2378	0	0
chr1	F5	164151859	164220274	7406	1164	18.2424849675306
chr1	Faim3	130865777	130880790	1491	0	0
chr1	Fam117b	59913006	59985348	5534	289	6.06140652854126
chr1	Fam124b	80198699	80213944	2862	0	0
chr1	Fam126b	58522806	58586333	8695	353	4.71215799412159
chr1	Fam129a	151571373	151719347	3939	920	27.1091918457441
chr1	Fam132b	91366430	91374217	2815	63	2.59762750824941
chr1	Fam134a	75142786	75147909	2557	952	43.2136494702213
chr1	Fam135a	24010758	24100341	6467	360	6.46121755348877
chr1	Fam150a	6359331	6394731	858	0	0
chr1	Fam163a	156075956	156205026	3892	23	0.685914097381719
chr1	Fam168b	34813218	34843050	5080	1057	24.1504929307532
chr1	Fam174a	95313628	95335284	2107	120	6.61045624401391
chr1	Fam178b	36562696	36683183	2569	5	0.225902285359694
chr1	Fam20b	156678571	156718910	4238	1374	37.6305447039339
chr1	Fam71a	191162584	191164817	2234	6	0.311733019385347
chr1	Fam72a	131527989	131539872	2105	8	0.441115797502369
chr1	Fam78b	167001417	167091302	4986	262	6.09907173787935
chr1	Farp2	93512104	93621976	3912	115	3.41203689546223
chr1	Farsb	78417958	78488897	2539	466	21.3028613255218
chr1	Fasl	161780692	161788495	1934	0	0
chr1	Fastkd2	63730625	63753385	3205	166	6.01166509833279
chr1	Fbxo28	182313102	182341606	4913	330	7.79618076366325
chr1	Fbxo36	84839841	84900486	900	17	2.19240677966976
chr1	Fcamr	130800902	130814740	1911	7	0.425159685779527
chr1	Fcer1a	173221271	173227229	1026	0	0
chr1	Fcer1g	171229572	171234349	658	107	18.8743762633826
chr1	Fcgr2b	170960559	170976071	1546	80	6.00613682886473
chr1	Fcgr3	171051169	171059403	1353	144	12.3531984976827
