Chr	GeneID	Start	Stop	CodingLength	S8_GeneCount	S8_RPKM
chr1	9330175M20Rik	51218386	51333779	2552	0	0
chr1	9430016H08Rik	57406548	57415958	1325	135	11.0062546588559
chr1	9430060I03Rik	92933543	92950590	1672	0	0
chr1	9530026F06Rik	61378432	61395904	892	1	0.12110353282664
chr1	9630028B13Rik	185429357	185441819	3406	2	0.0634317975815404
chr1	9930111H07Rik	85775271	85784694	821	0	0
chr1	A130010J15Rik	193173469	193177832	3834	66	1.85957412221439
chr1	A230020J21Rik	191025351	191029781	1649	1	0.065509006234908
chr1	A330023F24Rik	195017399	195037908	5195	91	1.89224561436074
chr1	A530032D15Rik	85088139	85109853	1760	1	0.0613774723189564
chr1	A630001G21Rik	85717083	85736606	1936	5	0.278988510540711
chr1	A630095N17Rik	75220095	75232093	767	0	0
chr1	A730008H23Rik	88264828	88277557	2217	3	0.146176388743387
chr1	A830018L16Rik	11414105	11975902	8293	2	0.0260519356762
chr1	AA619741	34633535	34636210	2676	0	0
chr1	AA986860	130731976	130744622	2909	35	1.29970859224741
chr1	AI597479	43098710	43115946	3457	213	6.65582494154769
chr1	AI607873	173723428	173741809	3483	146	4.52815253720328
chr1	Aamp	74279840	74284738	1820	1123	66.6545859829511
chr1	Abca12	71243090	71414910	8323	0	0
chr1	Abcb6	75171641	75180283	2933	129	4.75115626160786
chr1	Abi2	60409619	60481163	5974	1022	18.4802288265071
chr1	Abl2	156558787	156649619	10714	422	4.25483257800404
chr1	Acadl	66830839	66863309	1948	577	31.9969459390896
chr1	Acbd3	180726043	180754204	3471	675	21.007328468718
chr1	Acbd6	155558120	155687233	1942	221	12.293193425943
chr1	Ackr1	173331886	173333503	1158	74	6.9031105309334
chr1	Ackr3	90203980	90215722	2319	350	16.3038046349621
chr1	Acmsd	127729413	127767564	2303	1	0.0469059276080605
chr1	Acsl3	78657825	78707743	3950	2133	58.3331496919361
chr1	Actr1b	36699202	36709925	2077	873	45.404554005118
chr1	Actr3	125392905	125435727	2746	1991	78.3235554993424
chr1	Adam23	63445904	63596515	6877	35	0.549782215333389
chr1	Adamts4	171250422	171259922	3673	1040	30.5868024319678
chr1	Adck3	180165238	180196020	4076	47	1.24561935972131
chr1	Adcy10	165485183	165576773	5209	0	0
chr1	Adhfe1	9548046	9577968	3139	60	2.06481716370876
chr1	Adipor1	134415467	134432341	2024	2176	116.136851970477
chr1	Adora1	134199215	134235457	5819	472	8.76224330723551
chr1	Adss	177763178	177796509	2553	982	41.551082239835
chr1	Aff3	38175991	38664955	7349	37	0.543870049994617
chr1	Agap1	89454811	89895282	9581	596	6.71981143551743
chr1	Agfg1	82839483	82896275	3137	1196	41.1849295927671
chr1	Agxt	93135240	93145421	1553	0	0
chr1	Ahctf1	179744904	179804015	8831	806	9.85931685344568
chr1	Aida	183297060	183324501	3293	931	30.5407443191464
chr1	Aim2	173420604	173466036	2537	20	0.851591259608697
chr1	Akp3	87125008	87127912	1680	0	0
chr1	Akr1cl	65013086	65032748	1353	0	0
chr1	Akt3	177022115	177248767	4735	1020	23.270293201054
chr1	Aldh9a1	167349991	167368530	2833	358	13.6508004796075
chr1	Alpi	87098002	87101606	2337	0	0
chr1	Alppl2	87086691	87089928	2112	0	0
chr1	Als2	59162756	59237231	7024	388	5.96717657989307
chr1	Als2cr11	59050506	59094900	2131	0	0
chr1	Als2cr12	58658120	58695989	1576	0	0
chr1	Alyref2	171503478	171504750	1273	20	1.69716184259801
chr1	Amer3	34579693	34590944	4356	3	0.0743969361441896
chr1	Angel2	190925108	190946491	3349	470	15.1601806814693
chr1	Angptl1	156839023	156861079	2191	0	0
chr1	Ankar	72642980	72700564	4573	6	0.141733240255451
chr1	Ankmy1	92870129	92902906	3243	0	0
chr1	Ankrd23	36530534	36535729	1954	51	2.81946873866404
chr1	Ankrd39	36538173	36547201	1786	41	2.4798423306472
chr1	Ankrd44	54645340	54926387	6140	665	11.6997057983887
chr1	Ankrd45	161142712	161170507	3723	48	1.39273942022708
chr1	Ankzf1	75192160	75199385	3050	178	6.30437197642054
chr1	Ano7	93373896	93404304	4019	1	0.0268784153474405
chr1	Aox1	58029969	58106410	4382	250	6.16295933827951
chr1	Aox2	58278326	58379264	4776	0	0
chr1	Aox3	58113136	58200452	4360	20	0.495524547162217
chr1	Aox4	58210397	58268596	4972	17	0.369351160857437
chr1	Ap1s3	79606876	79671972	2876	150	5.6340934256622
chr1	Apcs	172893961	172895054	984	0	0
chr1	Apoa2	171225054	171226379	521	1	0.207340405530448
chr1	Apobec4	152750551	152757544	1566	0	0
chr1	Apol7d	71653335	71662843	1193	0	0
chr1	Aqp12	93006334	93012269	1088	0	0
chr1	Arfgef1	10137507	10232670	7042	1125	17.2575113876077
chr1	Arhgap30	171388960	171410239	4487	79	1.90192194143697
chr1	Arhgef4	34801722	34812754	2714	66	2.62697390735813
chr1	Arid5a	36307733	36324029	5794	175	3.26273066521204
chr1	Arl4c	88698226	88702191	3966	469	12.7744379099746
chr1	Arl8a	135146834	135156268	1702	934	59.2801081649784
chr1	Armc9	86154780	86278284	5256	156	3.2062022069811
chr1	Arpc2	74236550	74268213	1597	2042	138.125062815619
chr1	Arpc5	152766542	152775580	1897	1300	74.02828501095
chr1	Asb1	91540565	91559590	6072	156	2.77532918311803
chr1	Asb18	89952678	90014577	1404	0	0
chr1	Ascl5	136050804	136051370	567	0	0
chr1	Asic4	75450510	75474340	2650	47	1.9159035887638
chr1	Asnsd1	53344617	53352752	2442	335	14.819065388721
chr1	Aspm	139454773	139494088	9866	171	1.87230529790321
chr1	Astn1	158362304	158691786	7224	46	0.687862701957739
chr1	Atf3	191170297	191183333	1976	260	14.2137304317583
chr1	Atf6	170704457	170867771	7463	981	14.1996366885994
chr1	Atg16l1	87756011	87792428	3180	301	10.2249464577643
chr1	Atg4b	93755033	93789529	2964	435	15.8537762508074
chr1	Atg9a	75180861	75192010	4107	597	15.7025901424334
chr1	Atic	71557156	71579403	2611	638	26.3958391870968
chr1	Atp1a2	172271709	172298064	6227	18450	320.06572685742
chr1	Atp1a4	172223508	172258424	3485	8	0.247975555308725
chr1	Atp1b1	164437099	164458355	2590	1065	44.4192795809467
chr1	Atp2b4	133702674	133753747	8292	905	11.7899225650788
chr1	Atp6v1g3	138273738	138289462	1887	0	0
chr1	Atp6v1h	5083173	5162549	1976	533	29.1381473851046
chr1	Avpr1b	131599114	131612000	4148	0	0
chr1	B230216N24Rik	98031123	98047793	1178	6	0.550208919939032
chr1	B3galt2	143640697	143649937	4578	16	0.377542512123594
chr1	B3gat2	23761926	23847858	4355	13	0.322460750093622
chr1	B3gnt7	86303221	86307305	2595	74	3.08046319646277
chr1	B4galt3	171270328	171276895	1998	389	21.0317680923175
chr1	BC003331	150361311	150393055	3242	466	15.5272509861552
chr1	BC026585	157458582	157488733	1289	194	16.2581257940919
chr1	BC055324	163954008	163994781	2910	66	2.45003683318556
chr1	BC055402	57200645	57214996	3304	4	0.13078008629705
chr1	BC094916	173521311	173535957	1294	1	0.0834809515311926
chr1	Bag2	33745484	33757750	1815	63	3.74960558166715
chr1	Bai3	25067476	25829707	5522	20	0.391250819563069
chr1	Bard1	71027535	71102972	5448	89	1.76471498972858
chr1	Batf3	191098414	191108943	712	2	0.303439188992593
chr1	Bcl2	106538178	106714290	7738	297	4.1461918235416
chr1	Bcs1l	74588361	74592443	1829	137	8.09149050057231
chr1	Becn2	175920329	175922225	1789	0	0
chr1	Bend6	33852052	33907621	2292	92	4.3360559851158
chr1	Bivm	44119968	44144771	3571	213	6.44334551188193
chr1	Blzf1	164289800	164307484	4035	203	5.43468235690626
chr1	Bmpr2	59764279	59878081	11087	2125	20.7045861344725
chr1	Bok	93685694	93695762	1432	24	1.81046398795581
chr1	Boll	55300069	55363469	1258	0	0
chr1	Bpnt1	185332159	185357769	2182	467	23.1197855400535
chr1	Brinp2	158245269	158356260	4101	17	0.447796628086607
chr1	Brinp3	146495666	146902472	3172	0	0
chr1	Brox	183276342	183297008	3456	537	16.7850337494479
chr1	Btg2	134074865	134079155	3083	638	22.3546987082419
chr1	Bzw1	58393136	58406548	2833	1834	69.9317544122909
chr1	C030007H22Rik	89360344	89406133	589	0	0
chr1	C130026I21Rik	85246344	85270566	1971	3	0.164420625999031
chr1	C130036L24Rik	86359574	86367964	1266	8	0.682618333531521
chr1	C130074G19Rik	184871926	184883036	2853	52	1.96889809555937
chr1	C1ql2	120340582	120343174	2000	38	2.0524626743459
chr1	C230024C17Rik	153721240	153737829	3337	4	0.129486786072956
chr1	C4bp	130635921	130661618	1883	0	0
chr1	C4bp-ps1	130670202	130681571	754	4	0.573073481598744
chr1	C730036E19Rik	151138034	151144095	2640	3	0.122754944637913
chr1	Cab39	85793447	85851577	3800	891	25.3288676293933
chr1	Cacna1e	154392519	154725920	12697	17	0.144633690776024
chr1	Cacna1s	136052901	136119822	6260	35	0.603970015151392
chr1	Cacybp	160202367	160212892	2115	779	39.7876925050506
chr1	Cadm3	173334254	173367695	4159	169	4.38954444975965
chr1	Camk1g	193346346	193370282	2453	8	0.352301186404772
chr1	Camsap2	136268123	136346104	7823	1107	15.2860739957138
chr1	Capn10	92934408	92947948	2877	178	6.68346698925362
chr1	Capn2	182467259	182517483	3185	3152	106.905103685669
chr1	Capn8	182565007	182632352	3705	0	0
chr1	Carf	60098247	60153953	5789	91	1.69808532848576
chr1	Casp8	58795374	58847503	2893	213	7.95340021532332
chr1	Casq1	172209894	172219895	1874	147	8.47362840894365
chr1	Catip	74362108	74369321	2101	33	1.69671755939314
chr1	Ccdc108	74902080	74935599	5718	0	0
chr1	Ccdc115	34436670	34439672	1705	134	8.489890364635
chr1	Ccdc121	181509633	181511451	1819	0	0
chr1	Ccdc150	54250683	54368727	3807	6	0.170251144651479
chr1	Ccdc181	164275598	164287847	1896	241	13.7309433854475
chr1	Ccdc185	182747126	182749180	2055	0	0
chr1	Ccdc19	172521130	172545870	1822	2	0.118577773086019
chr1	Ccdc93	121431067	121506460	7256	270	4.0196492345601
chr1	Ccl20	83116766	83119167	802	0	0
chr1	Ccnt2	127774164	127804837	3514	272	8.36158894380501
chr1	Ccnyl1	64691345	64725642	2925	469	17.3208276071656
chr1	Cd244	171559193	171585316	3758	18	0.517413071597802
chr1	Cd247	165788681	165871153	4604	41	0.961989227310142
chr1	Cd28	60746388	60773359	4317	4	0.100092055854865
chr1	Cd34	194938821	194961292	2621	110	4.53364312893932
chr1	Cd46	195041900	195092248	1213	3	0.267166573655474
chr1	Cd48	171682055	171705257	1142	34	3.21613655303533
chr1	Cd55	130439030	130462740	2526	50	2.13824923359785
chr1	Cd84	171839697	171890718	6253	118	2.03852126198638
chr1	Cdc42bpa	179961089	180165602	8656	3531	44.0658484720995
chr1	Cdc73	143607499	143702684	2678	315	12.7063744038945
chr1	Cdh19	110889195	110977372	3054	28	0.990400077235812
chr1	Cdh20	104768819	104995481	3722	152	4.41152643599334
chr1	Cdh7	109983737	110139001	3353	0	0
chr1	Cdk15	59256907	59352369	1477	51	3.73002160822581
chr1	Cdk18	132113547	132139685	3046	32	1.13485858207604
chr1	Cdk5r2	74855029	74857732	2704	116	4.634180750236
chr1	Celrr	121087405	121120975	1580	5	0.341849212915706
chr1	Cenpf	189640614	189688086	11122	308	2.99150334424203
chr1	Cenpl	161070892	161086343	4327	38	0.948676992995564
chr1	Cep170	176733653	176807124	6930	575	8.96305944975236
chr1	Cep350	155844964	155973255	13307	918	7.4521946701955
chr1	Cfc1	34535648	34544311	1038	0	0
chr1	Cfh	140085855	140183411	4365	491	12.1511927787284
chr1	Cfhr1	139547064	139560222	1732	2	0.124739435659773
chr1	Cfhr2	139810292	139858699	1602	0	0
chr1	Cflar	58711508	58759203	8218	879	11.554320367038
chr1	Chil1	134182404	134190031	1689	11449	732.250324345961
chr1	Chit1	134111242	134151540	1851	2	0.116719990579539
chr1	Chml	175682238	175688353	6116	227	4.00940610543974
chr1	Chpf	75474569	75479471	3235	768	25.6453483103824
chr1	Chrnd	87190597	87200070	2965	2	0.0728663415051354
chr1	Chrng	87205811	87211835	1921	0	0
chr1	Chst10	38863873	38898160	3119	172	5.9570979225375
chr1	Clasp1	118389058	118609462	7899	1175	16.0689470509687
chr1	Clk1	58411988	58424088	3088	932	32.6032044670436
chr1	Cnga3	37218278	37263384	3832	12	0.338280849524102
chr1	Cnih3	181352628	181460641	2727	1	0.0396128900921757
chr1	Cnih4	181150931	181168994	3268	391	12.9245781367849
chr1	Cnnm3	36511876	36528237	5283	316	6.46142248815271
chr1	Cnnm4	36471597	36508776	4582	344	8.11007787882779
chr1	Cnot11	39535802	39546877	3166	396	13.5115739442261
chr1	Cnppd1	75135215	75142368	2738	367	14.4795240760629
chr1	Cnst	179546529	179627473	4545	294	6.9877138122598
chr1	Cntn2	132509425	132542940	9535	16	0.181267920346283
chr1	Cntnap5a	115685137	116580674	3915	3	0.0827772806753741
chr1	Cntnap5b	99772765	100485942	5120	0	0
chr1	Coa5	37417085	37430103	3862	1229	34.3764701514229
chr1	Col19a1	24257683	24587437	10542	19	0.194693860211146
chr1	Col3a1	45311538	45349706	5564	1038	20.1526377839783
chr1	Col4a3	82586921	82722059	8609	6639	83.3051072316147
chr1	Col4a4	82450723	82586849	7808	2350	32.5124520378078
chr1	Col5a2	45374331	45503282	6615	265	4.3275061359881
chr1	Col6a3	90766860	90843971	10841	1316	13.1131857103841
chr1	Col9a1	24177610	24252738	4143	382	9.96024672688408
chr1	Colgalt2	152399867	152510695	4056	336	8.94876282804193
chr1	Copa	172082529	172122332	4629	4262	99.4598801385116
chr1	Cops5	10024600	10038159	1739	530	32.9228902697657
chr1	Cops7b	86587100	86606500	2231	138	6.68191863596061
chr1	Cops8	90603425	90613341	1843	570	33.4095931798031
chr1	Coq10b	55052770	55072702	1733	328	20.4454629084173
chr1	Cox20	178319153	178322693	448	223	53.7710498565714
chr1	Cox5b	36691487	36693388	569	533	101.189770180961
chr1	Cpa6	10324719	10719945	1940	3	0.167047965899015
chr1	Cps1	67123027	67231267	5562	0	0
chr1	Cr1l	195103788	195131570	1662	464	30.1584229810785
chr1	Cr2	195136811	195176715	6207	7	0.121825432410108
chr1	Crb1	139198254	139377076	4702	140	3.21637796243957
chr1	Creb1	64532804	64604548	8421	638	8.18424606549219
chr1	Creg1	165763780	165775304	2125	813	41.3288459255286
chr1	Creg2	39618406	39651182	5799	40	0.745123995732804
chr1	Crisp4	18115191	18137051	1192	0	0
chr1	Crispld1	17727417	17766207	4006	19	0.512347147864678
chr1	Crp	172698056	172699966	1698	0	0
chr1	Cryba2	74889934	74893143	720	14862	2229.80265103281
chr1	Cryga	65100389	65103363	615	0	0
chr1	Crygb	65080222	65082290	633	372	63.4835050184315
chr1	Crygc	65071525	65073532	629	229	39.3284204188111
chr1	Crygd	65061838	65063440	635	72	12.2484303815089
chr1	Cryge	65048557	65051163	642	1	0.168262229410223
chr1	Crygf	65926522	65928304	622	1	0.173672590484507
chr1	Cspp1	10038218	10136768	4354	220	5.45828141522736
chr1	Csrp1	135729197	135752229	1770	904	55.1717590725155
chr1	Ctdsp1	74391609	74397285	2776	1160	45.1398586046042
chr1	Ctla4	60909025	60915832	1933	0	0
chr1	Ctse	131638314	131675507	2120	37	1.88533065915587
chr1	Cul3	80266818	80340430	2764	1386	54.168506105633
chr1	Cxcr1	74191786	74194631	1124	1	0.0961070740937395
chr1	Cxcr2	74153994	74161246	3043	202	7.17085736406026
chr1	Cxcr4	128588199	128592299	1814	120	7.1460430836624
chr1	Cyb5r1	134405990	134411738	1626	351	23.3189097784493
chr1	Cyp20a1	60343372	60387387	1501	232	16.6966352413566
chr1	Cyp27a1	74713574	74737890	1890	11	0.628713155605818
chr1	D030040B21Rik	16657552	16662278	2788	9	0.348715624652894
chr1	D1Ertd622e	97643902	97662018	2738	234	9.23217611389299
chr1	D1Pas1	186967416	186970627	3212	0	0
chr1	D2hgdh	93825240	93852174	3058	180	6.35852950642426
chr1	D530049I02Rik	73398968	73430779	551	0	0
chr1	D630023F18Rik	65105285	65123214	2667	12	0.486048824663052
chr1	D830032E09Rik	107917259	107950947	2219	0	0
chr1	Daf2	130388528	130422999	1324	0	0
chr1	Dars	128363707	128417416	2509	573	24.6703679889283
chr1	Dars2	161040613	161070632	3581	123	3.71041474660924
chr1	Daw1	83159762	83210572	1668	0	0
chr1	Dbi	120113280	120121096	745	2808	407.157554896736
chr1	Dcaf6	165329501	165460463	3305	491	16.0483983295459
chr1	Dcaf8	172148015	172196393	3743	1126	32.4967725201216
chr1	Ddr2	169972307	170088944	8290	2574	33.5409746921869
chr1	Ddx18	121553835	121567980	2249	319	15.3222623649421
chr1	Ddx59	136415271	136440220	2228	86	4.16970117154275
chr1	Dedd	171329145	171342501	2733	352	13.9131253754262
chr1	Defb18	18236473	18237443	258	0	0
chr1	Defb41	18250978	18265138	469	0	0
chr1	Defb44-ps	18210053	18223564	222	0	0
chr1	Degs1	182275770	182282759	2005	1371	73.8660277340394
chr1	Dennd1b	138963709	139176042	8313	352	4.57410942512208
chr1	Des	75360292	75368579	3065	30	1.05733459655494
chr1	Desi2	178187417	178252597	4213	278	7.12812002283859
chr1	Dgkd	87853287	87944489	5694	521	9.88420917063404
chr1	Dhx9	153455758	153487660	4613	2101	49.1999050600789
chr1	Diexf	193104403	193130251	5548	110	2.14179499656632
chr1	Dis3l2	86703804	87050097	3171	192	6.54073650142597
chr1	Disp1	183086264	183221529	5208	226	4.68769266313135
chr1	Dnah7a	53397002	53706784	12272	0	0
chr1	Dnah7b	46066738	46373550	12318	55	0.482329868523703
chr1	Dnajb2	75236423	75245692	3203	801	27.0145193182554
chr1	Dnajb3	88204732	88205748	1017	16	1.69949815191919
chr1	Dner	84369839	84696221	3632	271	8.06018700364797
chr1	Dnm3	161987302	162478034	7523	163	2.34055154311607
chr1	Dnm3os	162217623	162225550	7928	5	0.0681283749251786
chr1	Dnpep	75308565	75317637	1946	356	19.7619059898075
chr1	Dock10	80501068	80758553	7552	61	0.87254838826313
chr1	Dpp10	123332138	124045559	4630	1	0.0233313933653052
chr1	Dpt	164796732	164824266	1636	0	0
chr1	Dsel	111858702	111864918	5763	203	3.80512637690729
chr1	Dst	33908225	34308662	30001	5501	19.8074049664604
chr1	Dstyk	132417453	132466959	6385	465	7.86708274797712
chr1	Dtl	191537365	191575534	4202	140	3.59909785325818
chr1	Dtymk	93792576	93801934	1310	276	22.7593289722567
chr1	Dusp10	184034461	184075636	2712	150	5.97479819034089
chr1	Dusp12	170874188	170885540	1374	91	7.15445121295783
chr1	Dusp23	172630769	172632974	1417	22	1.67716000577981
chr1	Dusp27	166098148	166127898	4025	2	0.0536766962888761
chr1	Dusp28	92906989	92908620	1491	172	12.461561650164
chr1	Dyrk3	131128441	131138234	2072	92	4.79644802986748
chr1	Dytn	63622851	63686927	2427	1	0.0445094154434954
chr1	E330020D12Rik	153404186	153414233	2827	18	0.687809806531496
chr1	Ecel1	87147655	87156356	2985	19	0.68759218571052
chr1	Edem3	151755374	151822328	6604	797	13.0368576576691
chr1	Eef1b2	63176831	63180486	1933	1521	85.0000198132196
chr1	Efcab2	178405881	178483249	2538	42	1.78763701884053
chr1	Efhc1	20951626	20990841	2208	43	2.10373510194684
chr1	Efhd1	87264364	87310791	1805	100	5.98472860284561
chr1	Eif2d	131153207	131173471	2290	392	18.491504673491
chr1	Eif4e2	87213914	87240488	4928	570	12.4946997220733
chr1	Eif5b	37998010	38055579	7797	2101	29.1085240531158
chr1	Elf3	135253574	135258472	2000	79	4.26696187561385
chr1	Elk4	132007605	132025684	3671	271	7.97455712265035
chr1	En1	120602487	120607991	2554	0	0
chr1	Enah	181896386	182019980	12347	821	7.18295880796948
chr1	Epb4	119545033	119649000	7746	294	4.10007220200372
chr1	Epha4	77367185	77515088	6328	194	3.31174528264609
chr1	Ephx1	180989556	181017495	1665	1149	74.5465343076795
chr1	Eprs	185363095	185428355	4850	1597	35.5700802054303
chr1	Erbb4	68039966	69108059	4257	86	2.18231012689623
chr1	Ercc5	44147744	44181260	4010	177	4.76815715132202
chr1	Espnl	91322075	91348303	5442	9	0.17865107709156
chr1	Esrrg	187609006	188214884	5580	164	3.17490924912967
chr1	Etnk2	133363572	133380319	2280	10	0.473791014391944
chr1	Exo1	175880778	175911396	5506	43	0.843633691445445
chr1	Eya1	14168958	14310199	4345	407	10.1187367023049
chr1	F11r	171437561	171464593	2482	430	18.7149359593014
chr1	F13b	139501707	139523756	2378	0	0
chr1	F5	164151859	164220274	7406	1290	18.816015818655
chr1	Faim3	130865777	130880790	1491	0	0
chr1	Fam117b	59913006	59985348	5534	248	4.84099008272101
chr1	Fam124b	80198699	80213944	2862	0	0
chr1	Fam126b	58522806	58586333	8695	181	2.24869552408588
chr1	Fam129a	151571373	151719347	3939	1519	41.6575246500104
chr1	Fam132b	91366430	91374217	2815	38	1.45823280592959
chr1	Fam134a	75142786	75147909	2557	1241	52.4279311459413
chr1	Fam135a	24010758	24100341	6467	372	6.21386402917383
chr1	Fam150a	6359331	6394731	858	0	0
chr1	Fam163a	156075956	156205026	3892	36	0.999197493866669
chr1	Fam168b	34813218	34843050	5080	1166	24.7945656681239
chr1	Fam174a	95313628	95335284	2107	130	6.66500506244766
chr1	Fam178b	36562696	36683183	2569	7	0.294344281420608
chr1	Fam20b	156678571	156718910	4238	1370	34.9205666011014
chr1	Fam71a	191162584	191164817	2234	0	0
chr1	Fam72a	131527989	131539872	2105	10	0.513179816063483
chr1	Fam78b	167001417	167091302	4986	316	6.84630866524484
chr1	Farp2	93512104	93621976	3912	163	4.50101463672347
chr1	Farsb	78417958	78488897	2539	474	20.1668146937244
chr1	Fasl	161780692	161788495	1934	0	0
chr1	Fastkd2	63730625	63753385	3205	129	4.34793800789262
chr1	Fbxo28	182313102	182341606	4913	366	8.04740740260105
chr1	Fbxo36	84839841	84900486	900	52	6.24140696292321
chr1	Fcamr	130800902	130814740	1911	14	0.791387188874456
chr1	Fcer1a	173221271	173227229	1026	0	0
chr1	Fcer1g	171229572	171234349	658	343	56.3105660934766
chr1	Fcgr2b	170960559	170976071	1546	288	20.1235531494389
