Chr	GeneID	Start	Stop	CodingLength	S6_GeneCount	S6_RPKM
chr1	Adss	177763178	177796509	2553	1126	47.6849302124423
chr1	Aff3	38175991	38664955	7349	22	0.323659239329578
chr1	Agap1	89454811	89895282	9581	501	5.65353989745978
chr1	Agfg1	82839483	82896275	3137	1870	64.4496648823114
chr1	Agxt	93135240	93145421	1553	0	0
chr1	Ahctf1	179744904	179804015	8831	981	12.0102679949055
chr1	Aida	183297060	183324501	3293	942	30.9280648806387
chr1	Aim2	173420604	173466036	2537	9	0.38354437504027
chr1	Akp3	87125008	87127912	1680	0	0
chr1	Akr1cl	65013086	65032748	1353	0	0
chr1	Akt3	177022115	177248767	4735	1117	25.5050844251083
chr1	Aldh9a1	167349991	167368530	2833	411	15.6851552992554
chr1	Alpi	87098002	87101606	2337	0	0
chr1	Alppl2	87086691	87089928	2112	0	0
chr1	Als2	59162756	59237231	7024	446	6.86505358527612
chr1	Als2cr11	59050506	59094900	2131	0	0
chr1	Als2cr12	58658120	58695989	1576	5	0.343010462308645
chr1	Alyref2	171503478	171504750	1273	17	1.44382345737207
chr1	Amer3	34579693	34590944	4356	0	0
chr1	Angel2	190925108	190946491	3349	450	14.527501933072
chr1	Angptl1	156839023	156861079	2191	1	0.0493459140664924
chr1	Ankar	72642980	72700564	4573	7	0.165497110001704
chr1	Ankmy1	92870129	92902906	3243	2	0.0666770877087172
chr1	Ankrd23	36530534	36535729	1954	29	1.60460083616728
chr1	Ankrd39	36538173	36547201	1786	54	3.26893195793
chr1	Ankrd44	54645340	54926387	6140	531	9.35017470507373
chr1	Ankrd45	161142712	161170507	3723	11	0.319442888776936
chr1	Ankzf1	75192160	75199385	3050	131	4.64370937746843
chr1	Ano7	93373896	93404304	4019	3	0.0807043277330318
chr1	Aox1	58029969	58106410	4382	232	5.72412603171312
chr1	Aox2	58278326	58379264	4776	1	0.022637541398594
chr1	Aox3	58113136	58200452	4360	7	0.173582175238026
chr1	Aox4	58210397	58268596	4972	24	0.521883657536693
chr1	Ap1s3	79606876	79671972	2876	144	5.41336344632636
chr1	Apcs	172893961	172895054	984	0	0
chr1	Apoa2	171225054	171226379	521	0	0
chr1	Apobec4	152750551	152757544	1566	0	0
chr1	Apol7d	71653335	71662843	1193	0	0
chr1	Aqp12	93006334	93012269	1088	0	0
chr1	Arfgef1	10137507	10232670	7042	1104	16.9498800174002
chr1	Arhgap30	171388960	171410239	4487	85	2.04812487322782
chr1	Arhgef4	34801722	34812754	2714	83	3.30644897226744
chr1	Arid5a	36307733	36324029	5794	179	3.34016649841622
chr1	Arl4c	88698226	88702191	3966	518	14.1211681842654
chr1	Arl8a	135146834	135156268	1702	828	52.5974097014683
chr1	Armc9	86154780	86278284	5256	152	3.1266682749985
chr1	Arpc2	74236550	74268213	1597	2048	138.649597075714
chr1	Arpc5	152766542	152775580	1897	1300	74.0917063972537
chr1	Asb1	91540565	91559590	6072	127	2.26133827575757
chr1	Asb18	89952678	90014577	1404	0	0
chr1	Ascl5	136050804	136051370	567	0	0
chr1	Asic4	75450510	75474340	2650	33	1.34636136783004
chr1	Asnsd1	53344617	53352752	2442	392	17.3553742449289
chr1	Aspm	139454773	139494088	9866	65	0.712304718404573
chr1	Astn1	158362304	158691786	7224	12	0.179596175614094
chr1	Atf3	191170297	191183333	1976	104	5.69036303787815
chr1	Atf6	170704457	170867771	7463	1063	15.3997403558924
chr1	Atg16l1	87756011	87792428	3180	203	6.90180196135095
chr1	Atg4b	93755033	93789529	2964	337	12.2926432292624
chr1	Atg9a	75180861	75192010	4107	621	16.3478435558618
chr1	Atic	71557156	71579403	2611	730	30.2280104693106
chr1	Atp1a2	172271709	172298064	6227	15120	262.522481696103
chr1	Atp1a4	172223508	172258424	3485	3	0.0930705001891118
chr1	Atp1b1	164437099	164458355	2590	1241	51.8042741583509
chr1	Atp2b4	133702674	133753747	8292	906	11.8130619071436
chr1	Atp6v1g3	138273738	138289462	1887	0	0
chr1	Atp6v1h	5083173	5162549	1976	459	25.1141984075584
chr1	Avpr1b	131599114	131612000	4148	0	0
chr1	B230216N24Rik	98031123	98047793	1178	7	0.642460342986243
chr1	B3galt2	143640697	143649937	4578	6	0.141699734888185
chr1	B3gat2	23761926	23847858	4355	9	0.223433313312782
chr1	B3gnt7	86303221	86307305	2595	19	0.791607343612336
chr1	B4galt3	171270328	171276895	1998	319	17.2619070933831
chr1	BC003331	150361311	150393055	3242	448	14.9402745769336
chr1	BC026585	157458582	157488733	1289	87	7.29726152180961
chr1	BC055324	163954008	163994781	2910	53	1.96913937427605
chr1	BC055402	57200645	57214996	3304	0	0
chr1	BC094916	173521311	173535957	1294	1	0.0835524711898647
chr1	Bag2	33745484	33757750	1815	56	3.33583816655777
chr1	Bai3	25067476	25829707	5522	8	0.156634404519645
chr1	Bard1	71027535	71102972	5448	69	1.369321942485
chr1	Batf3	191098414	191108943	712	1	0.151849575448996
chr1	Bcl2	106538178	106714290	7738	248	3.46510605253061
chr1	Bcs1l	74588361	74592443	1829	109	6.4432705584722
chr1	Becn2	175920329	175922225	1789	0	0
chr1	Bend6	33852052	33907621	2292	47	2.21705680315235
chr1	Bivm	44119968	44144771	3571	192	5.81306198884892
chr1	Blzf1	164289800	164307484	4035	258	6.91305070921405
chr1	Bmpr2	59764279	59878081	11087	2715	26.4758164795657
chr1	Bok	93685694	93695762	1432	9	0.679505642092992
chr1	Boll	55300069	55363469	1258	0	0
chr1	Bpnt1	185332159	185357769	2182	478	23.6846366223691
chr1	Brinp2	158245269	158356260	4101	7	0.184544814444719
chr1	Brinp3	146495666	146902472	3172	0	0
chr1	Brox	183276342	183297008	3456	591	18.4887403218558
chr1	Btg2	134074865	134079155	3083	529	18.5513587070105
chr1	Bzw1	58393136	58406548	2833	2189	83.5396714113626
chr1	C030007H22Rik	89360344	89406133	589	0	0
chr1	C130026I21Rik	85246344	85270566	1971	0	0
chr1	C130036L24Rik	86359574	86367964	1266	3	0.256201179430533
chr1	C130074G19Rik	184871926	184883036	2853	14	0.530542084849488
chr1	C1ql2	120340582	120343174	2000	8	0.43246759087874
chr1	C230024C17Rik	153721240	153737829	3337	4	0.129597719771873
chr1	C4bp	130635921	130661618	1883	0	0
chr1	C4bp-ps1	130670202	130681571	754	6	0.860346666204389
chr1	C730036E19Rik	151138034	151144095	2640	4	0.163813481393462
chr1	Cab39	85793447	85851577	3800	787	22.3915785540505
chr1	Cacna1e	154392519	154725920	12697	44	0.374666732272673
chr1	Cacna1s	136052901	136119822	6260	3	0.051813209769817
chr1	Cacybp	160202367	160212892	2115	671	34.3009164869544
chr1	Cadm3	173334254	173367695	4159	47	1.22180673066246
chr1	Camk1g	193346346	193370282	2453	2	0.0881507523193517
chr1	Camsap2	136268123	136346104	7823	1010	13.9585921892984
chr1	Capn10	92934408	92947948	2877	92	3.45733562398714
chr1	Capn2	182467259	182517483	3185	3284	111.477517146451
chr1	Capn8	182565007	182632352	3705	0	0
chr1	Carf	60098247	60153953	5789	81	1.51277745988849
chr1	Casp8	58795374	58847503	2893	203	7.58649506985691
chr1	Casq1	172209894	172219895	1874	149	8.59627415167185
chr1	Catip	74362108	74369321	2101	9	0.463137591374186
chr1	Ccdc108	74902080	74935599	5718	0	0
chr1	Ccdc115	34436670	34439672	1705	93	5.89728533016463
chr1	Ccdc121	181509633	181511451	1819	0	0
chr1	Ccdc150	54250683	54368727	3807	0	0
chr1	Ccdc181	164275598	164287847	1896	144	8.21140995339379
chr1	Ccdc185	182747126	182749180	2055	0	0
chr1	Ccdc19	172521130	172545870	1822	9	0.53405712375256
chr1	Ccdc93	121431067	121506460	7256	287	4.27639879348809
chr1	Ccl20	83116766	83119167	802	2	0.269618198802207
chr1	Ccnt2	127774164	127804837	3514	381	11.7224069525327
chr1	Ccnyl1	64691345	64725642	2925	621	22.9540490543331
chr1	Cd244	171559193	171585316	3758	21	0.604165740317558
chr1	Cd247	165788681	165871153	4604	35	0.821913861900298
chr1	Cd28	60746388	60773359	4317	2	0.0500889032752768
chr1	Cd34	194938821	194961292	2621	46	1.8975113678388
chr1	Cd46	195041900	195092248	1213	7	0.623922740344431
chr1	Cd48	171682055	171705257	1142	10	0.946732904725787
chr1	Cd55	130439030	130462740	2526	36	1.54085839980549
chr1	Cd84	171839697	171890718	6253	98	1.69445961562916
chr1	Cdc42bpa	179961089	180165602	8656	3723	46.5017571869671
chr1	Cdc73	143607499	143702684	2678	327	13.2017272420974
chr1	Cdh19	110889195	110977372	3054	14	0.495624285551928
chr1	Cdh20	104768819	104995481	3722	124	3.60196005299326
chr1	Cdh7	109983737	110139001	3353	0	0
chr1	Cdk15	59256907	59352369	1477	40	2.92801347920609
chr1	Cdk18	132113547	132139685	3046	83	2.94606123136371
chr1	Cdk5r2	74855029	74857732	2704	42	1.67933051191818
chr1	Celrr	121087405	121120975	1580	2	0.136856832556563
chr1	Cenpf	189640614	189688086	11122	89	0.86516848561877
chr1	Cenpl	161070892	161086343	4327	18	0.449758298810799
chr1	Cep170	176733653	176807124	6930	581	9.06434597043823
chr1	Cep350	155844964	155973255	13307	1040	8.44980638975519
chr1	Cfc1	34535648	34544311	1038	0	0
chr1	Cfh	140085855	140183411	4365	299	7.40594557117658
chr1	Cfhr1	139547064	139560222	1732	0	0
chr1	Cfhr2	139810292	139858699	1602	0	0
chr1	Cflar	58711508	58759203	8218	932	12.2614929027435
chr1	Chil1	134182404	134190031	1689	25420	1627.19451748632
chr1	Chit1	134111242	134151540	1851	2	0.116819986731156
chr1	Chml	175682238	175688353	6116	264	4.66691644833172
chr1	Chpf	75474569	75479471	3235	636	21.2557486707016
chr1	Chrnd	87190597	87200070	2965	0	0
chr1	Chrng	87205811	87211835	1921	2	0.11256314182164
chr1	Chst10	38863873	38898160	3119	191	6.6208167568002
chr1	Clasp1	118389058	118609462	7899	1286	17.6020167701627
chr1	Clk1	58411988	58424088	3088	668	23.3879817606054
chr1	Cnga3	37218278	37263384	3832	4	0.112856886972531
chr1	Cnih3	181352628	181460641	2727	5	0.198234135899679
chr1	Cnih4	181150931	181168994	3268	321	10.6198054369703
chr1	Cnnm3	36511876	36528237	5283	258	5.27998478358484
chr1	Cnnm4	36471597	36508776	4582	249	5.87540539768694
chr1	Cnot11	39535802	39546877	3166	329	11.2351419298093
chr1	Cnppd1	75135215	75142368	2738	219	8.64777231578195
chr1	Cnst	179546529	179627473	4545	224	5.32853357298337
chr1	Cntn2	132509425	132542940	9535	7	0.0793726569520497
chr1	Cntnap5a	115685137	116580674	3915	8	0.220928526630263
chr1	Cntnap5b	99772765	100485942	5120	2	0.0422331631717519
chr1	Coa5	37417085	37430103	3862	1208	33.8180249729102
chr1	Col19a1	24257683	24587437	10542	6	0.0615349446327176
chr1	Col3a1	45311538	45349706	5564	427	8.29725293427488
chr1	Col4a3	82586921	82722059	8609	10482	131.639136008565
chr1	Col4a4	82450723	82586849	7808	4976	68.9023671943074
chr1	Col5a2	45374331	45503282	6615	81	1.32388038024104
chr1	Col6a3	90766860	90843971	10841	3615	36.0522631912795
chr1	Col9a1	24177610	24252738	4143	308	8.03765495960969
chr1	Colgalt2	152399867	152510695	4056	348	9.27630187535758
chr1	Copa	172082529	172122332	4629	4142	96.7423180719237
chr1	Cops5	10024600	10038159	1739	518	32.2050333633104
chr1	Cops7b	86587100	86606500	2231	97	4.70073468346456
chr1	Cops8	90603425	90613341	1843	541	31.7369732318771
chr1	Coq10b	55052770	55072702	1733	356	22.2098185736918
chr1	Cox20	178319153	178322693	448	238	57.4371019135826
chr1	Cox5b	36691487	36693388	569	453	86.0754915061815
chr1	Cpa6	10324719	10719945	1940	15	0.835955394739832
chr1	Cps1	67123027	67231267	5562	0	0
chr1	Cr1l	195103788	195131570	1662	453	29.4686851185423
chr1	Cr2	195136811	195176715	6207	0	0
chr1	Crb1	139198254	139377076	4702	76	1.74752961010124
chr1	Creb1	64532804	64604548	8421	691	8.87172263677737
chr1	Creg1	165763780	165775304	2125	865	44.0099371894247
chr1	Creg2	39618406	39651182	5799	27	0.503389591038367
chr1	Crisp4	18115191	18137051	1192	0	0
chr1	Crispld1	17727417	17766207	4006	4	0.107954965271777
chr1	Crp	172698056	172699966	1698	1	0.0636730846405683
chr1	Cryba2	74889934	74893143	720	14654	2200.47919331148
chr1	Cryga	65100389	65103363	615	0	0
chr1	Crygb	65080222	65082290	633	32	5.4656251611847
chr1	Crygc	65071525	65073532	629	245	42.1123051531364
chr1	Crygd	65061838	65063440	635	5	0.851314155273109
chr1	Cryge	65048557	65051163	642	0	0
chr1	Crygf	65926522	65928304	622	0	0
chr1	Cspp1	10038218	10136768	4354	168	4.17171309529331
chr1	Csrp1	135729197	135752229	1770	545	33.290231218773
chr1	Ctdsp1	74391609	74397285	2776	972	37.8564930055957
chr1	Ctla4	60909025	60915832	1933	0	0
chr1	Ctse	131638314	131675507	2120	6	0.305991219961372
chr1	Cul3	80266818	80340430	2764	1231	48.1519179062707
chr1	Cxcr1	74191786	74194631	1124	0	0
chr1	Cxcr2	74153994	74161246	3043	327	11.6182141157861
chr1	Cxcr4	128588199	128592299	1814	69	4.11249500697809
chr1	Cyb5r1	134405990	134411738	1626	364	24.2032907564362
chr1	Cyp20a1	60343372	60387387	1501	285	20.5285248834845
chr1	Cyp27a1	74713574	74737890	1890	12	0.686456493458317
chr1	D030040B21Rik	16657552	16662278	2788	9	0.349014375709169
chr1	D1Ertd622e	97643902	97662018	2738	194	7.6605836952589
chr1	D1Pas1	186967416	186970627	3212	0	0
chr1	D2hgdh	93825240	93852174	3058	207	7.31857352124747
chr1	D530049I02Rik	73398968	73430779	551	0	0
chr1	D630023F18Rik	65105285	65123214	2667	3	0.121616307896158
chr1	D830032E09Rik	107917259	107950947	2219	0	0
chr1	Daf2	130388528	130422999	1324	0	0
chr1	Dars	128363707	128417416	2509	626	26.9753598933929
chr1	Dars2	161040613	161070632	3581	126	3.8041689786876
chr1	Daw1	83159762	83210572	1668	1	0.0648182840046072
chr1	Dbi	120113280	120121096	745	2288	332.04223084918
chr1	Dcaf6	165329501	165460463	3305	375	12.2674240983001
chr1	Dcaf8	172148015	172196393	3743	968	27.9607686328226
chr1	Ddr2	169972307	170088944	8290	3492	45.5421238645524
chr1	Ddx18	121553835	121567980	2249	366	17.5948352891973
chr1	Ddx59	136415271	136440220	2228	77	3.73653551365159
chr1	Dedd	171329145	171342501	2733	293	11.5910175747778
chr1	Defb18	18236473	18237443	258	0	0
chr1	Defb41	18250978	18265138	469	0	0
chr1	Defb44-ps	18210053	18223564	222	0	0
chr1	Degs1	182275770	182282759	2005	1401	75.5470193043783
chr1	Dennd1b	138963709	139176042	8313	412	5.35837385546856
chr1	Des	75360292	75368579	3065	134	4.72680727387856
chr1	Desi2	178187417	178252597	4213	249	6.39000890866403
chr1	Dgkd	87853287	87944489	5694	404	7.67109706335664
chr1	Dhx9	153455758	153487660	4613	2483	58.1951565224317
chr1	Diexf	193104403	193130251	5548	133	2.5918434384856
chr1	Dis3l2	86703804	87050097	3171	267	9.10350415993562
chr1	Disp1	183086264	183221529	5208	235	4.87854665209792
chr1	Dnah7a	53397002	53706784	12272	2	0.017620094152491
chr1	Dnah7b	46066738	46373550	12318	86	0.75483464879793
chr1	Dnajb2	75236423	75245692	3203	548	18.4976771621565
chr1	Dnajb3	88204732	88205748	1017	1	0.10630963394266
chr1	Dner	84369839	84696221	3632	279	8.30523525985465
chr1	Dnm3	161987302	162478034	7523	76	1.09223504276167
chr1	Dnm3os	162217623	162225550	7928	2	0.0272746967002232
chr1	Dnpep	75308565	75317637	1946	366	20.3344216677311
chr1	Dock10	80501068	80758553	7552	27	0.386540815470272
chr1	Dpp10	123332138	124045559	4630	0	0
chr1	Dpt	164796732	164824266	1636	0	0
chr1	Dsel	111858702	111864918	5763	175	3.28309163646449
chr1	Dst	33908225	34308662	30001	7971	28.7257022007136
chr1	Dstyk	132417453	132466959	6385	556	9.41472124230929
chr1	Dtl	191537365	191575534	4202	185	4.76002524467913
chr1	Dtymk	93792576	93801934	1310	216	17.8269083262992
chr1	Dusp10	184034461	184075636	2712	149	5.94005079654611
chr1	Dusp12	170874188	170885540	1374	47	3.69832182883929
chr1	Dusp23	172630769	172632974	1417	19	1.4496972877022
chr1	Dusp27	166098148	166127898	4025	5	0.134306705241845
chr1	Dusp28	92906989	92908620	1491	58	4.20575457259673
chr1	Dyrk3	131128441	131138234	2072	78	4.07003765547076
chr1	Dytn	63622851	63686927	2427	0	0
chr1	E330020D12Rik	153404186	153414233	2827	27	1.03259859866696
chr1	Ecel1	87147655	87156356	2985	20	0.724401324755008
chr1	Edem3	151755374	151822328	6604	1066	17.4519401830987
chr1	Eef1b2	63176831	63180486	1933	1384	77.4101326663445
chr1	Efcab2	178405881	178483249	2538	36	1.53357301730049
chr1	Efhc1	20951626	20990841	2208	61	2.98692516345144
chr1	Efhd1	87264364	87310791	1805	37	2.21624665685781
chr1	Eif2d	131153207	131173471	2290	298	14.0693604892865
chr1	Eif4e2	87213914	87240488	4928	565	12.3957076322285
chr1	Eif5b	37998010	38055579	7797	1715	23.7810028971732
chr1	Elf3	135253574	135258472	2000	117	6.32483851660157
chr1	Elk4	132007605	132025684	3671	344	10.1313573455657
chr1	En1	120602487	120607991	2554	1	0.0423323796866425
chr1	Enah	181896386	182019980	12347	931	8.15233107451419
chr1	Epb4	119545033	119649000	7746	241	3.3638229215652
chr1	Epha4	77367185	77515088	6328	154	2.63116344008083
chr1	Ephx1	180989556	181017495	1665	1201	77.9870235203253
chr1	Eprs	185363095	185428355	4850	2185	48.7083343335075
chr1	Erbb4	68039966	69108059	4257	123	3.12388499401486
chr1	Ercc5	44147744	44181260	4010	157	4.23300572119465
chr1	Espnl	91322075	91348303	5442	6	0.119202753825452
chr1	Esrrg	187609006	188214884	5580	75	1.45318410913555
chr1	Etnk2	133363572	133380319	2280	10	0.474196919823179
chr1	Exo1	175880778	175911396	5506	60	1.17817178771905
chr1	Eya1	14168958	14310199	4345	384	9.55509521849459
chr1	F11r	171437561	171464593	2482	434	18.9052109630714
chr1	F13b	139501707	139523756	2378	0	0
chr1	F5	164151859	164220274	7406	1465	21.386882954272
chr1	Faim3	130865777	130880790	1491	1	0.0725130098723574
chr1	Fam117b	59913006	59985348	5534	254	4.96235851478134
chr1	Fam124b	80198699	80213944	2862	0	0
chr1	Fam126b	58522806	58586333	8695	321	3.99143463691994
chr1	Fam129a	151571373	151719347	3939	1718	47.1553262966282
chr1	Fam132b	91366430	91374217	2815	20	0.768148474029733
chr1	Fam134a	75142786	75147909	2557	899	38.0121591904563
chr1	Fam135a	24010758	24100341	6467	407	6.80432617471962
chr1	Fam150a	6359331	6394731	858	1	0.126010370302663
chr1	Fam163a	156075956	156205026	3892	9	0.250013381160628
chr1	Fam168b	34813218	34843050	5080	1176	25.0286361650294
chr1	Fam174a	95313628	95335284	2107	115	5.90101719874882
chr1	Fam178b	36562696	36683183	2569	2	0.0841704147292214
chr1	Fam20b	156678571	156718910	4238	1910	48.7265867495512
chr1	Fam71a	191162584	191164817	2234	3	0.145188313858127
chr1	Fam72a	131527989	131539872	2105	4	0.205447786640731
chr1	Fam78b	167001417	167091302	4986	288	6.24501936286989
chr1	Farp2	93512104	93621976	3912	127	3.50992996175869
chr1	Farsb	78417958	78488897	2539	510	21.7170609834735
chr1	Fasl	161780692	161788495	1934	0	0
chr1	Fastkd2	63730625	63753385	3205	151	5.0938070376513
chr1	Fbxo28	182313102	182341606	4913	332	7.30608793872082
chr1	Fbxo36	84839841	84900486	900	27	3.24350693159055
chr1	Fcamr	130800902	130814740	1911	11	0.62233693088254
chr1	Fcer1a	173221271	173227229	1026	0	0
chr1	Fcer1g	171229572	171234349	658	160	26.2898231537228
